interactor	score
UCP1	0.443
KNG1	0.444
KNG1	0.444
DNTT	0.444
DNTT	0.444
SOD1	0.444
SOD1	0.444
ELMO1	0.445
ELMO1	0.445
GCG	0.445
GCG	0.445
APP	0.445
APP	0.445
CYCS	0.446
CYCS	0.446
ALOX5	0.446
ALOX5	0.446
NPHS1	0.447
NPHS1	0.447
CDH1	0.447
CDH1	0.447
JAK1	0.447
JAK1	0.447
DPP4	0.448
DPP4	0.448
CD1C	0.448
CD1C	0.448
APOA1	0.449
APOA1	0.449
CD1D	0.45
CD1D	0.45
CASP8	0.451
CASP8	0.451
CYBA	0.451
CYBA	0.451
CREB1	0.452
CREB1	0.452
LEPR	0.452
LEPR	0.452
NFKB2	0.453
NFKB2	0.453
ALDH2	0.453
ALDH2	0.453
CST3	0.454
CST3	0.454
CAV1	0.455
CAV1	0.455
CTTN	0.456
CTTN	0.456
PI3	0.457
PI3	0.457
SOCS1	0.457
SOCS1	0.457
DUSP1	0.458
DUSP1	0.458
HBEGF	0.458
HBEGF	0.458
CD276	0.458
CD276	0.458
IFIH1	0.458
IFIH1	0.458
IFNAR1	0.459
IFNAR1	0.459
IL4R	0.459
IL4R	0.459
PDGFB	0.46
PDGFB	0.46
B2M	0.46
B2M	0.46
TNFSF10	0.461
TNFSF10	0.461
MX1	0.462
MX1	0.462
LY96	0.462
LY96	0.462
ID3	0.464
ID3	0.464
KDM1A	0.466
KDM1A	0.466
EGR1	0.466
EGR1	0.466
F2R	0.468
F2R	0.468
MOG	0.471
MOG	0.471
TNFAIP3	0.472
TNFAIP3	0.472
VEGFC	0.473
VEGFC	0.473
TBX1	0.473
TBX1	0.473
IL22	0.473
IL22	0.473
PLA2G1B	0.473
PLA2G1B	0.473
ITIH4	0.473
ITIH4	0.473
SMAD3	0.473
SMAD3	0.473
TJP1	0.473
TJP1	0.473
GGT1	0.473
GGT1	0.473
IFNA1	0.473
IFNA1	0.473
GGTLC3	0.474
GGTLC3	0.474
GGT2	0.474
GGT2	0.474
ZXDC	0.475
ZXDC	0.475
OCLN	0.475
OCLN	0.475
HP	0.475
HP	0.475
RBP4	0.477
RBP4	0.477
ENG	0.481
ENG	0.481
DDX58	0.482
DDX58	0.482
CLEC7A	0.482
CLEC7A	0.482
PLAUR	0.482
PLAUR	0.482
MSR1	0.483
MSR1	0.483
LOX	0.483
LOX	0.483
LPL	0.483
LPL	0.483
CD209	0.483
CD209	0.483
CLDN5	0.484
CLDN5	0.484
IL7R	0.485
IL7R	0.485
CDH5	0.487
CDH5	0.487
SYK	0.488
SYK	0.488
ALDH1A1	0.488
ALDH1A1	0.488
IRAK1	0.489
IRAK1	0.489
FXYD5	0.489
FXYD5	0.489
ANG	0.491
ANG	0.491
CAMP	0.491
CAMP	0.491
IKBKB	0.491
IKBKB	0.491
TNFSF13B	0.491
TNFSF13B	0.491
REL	0.491
REL	0.491
THY1	0.492
THY1	0.492
FCGR1A	0.492
FCGR1A	0.492
FGF9	0.492
FGF9	0.492
APOB	0.493
APOB	0.493
ACKR3	0.494
ACKR3	0.494
C5AR1	0.494
C5AR1	0.494
TEK	0.495
TEK	0.495
JAK2	0.496
JAK2	0.496
PLAU	0.497
PLAU	0.497
CD83	0.497
CD83	0.497
FABP4	0.497
FABP4	0.497
SOD2	0.499
SOD2	0.499
LTA	0.502
LTA	0.502
TNFRSF12A	0.502
TNFRSF12A	0.502
C3	0.504
C3	0.504
COL1A1	0.504
COL1A1	0.504
THBD	0.504
THBD	0.504
IRF7	0.505
IRF7	0.505
TRAF6	0.506
TRAF6	0.506
ANXA5	0.506
ANXA5	0.506
LPIN1	0.507
LPIN1	0.507
CTF1	0.507
CTF1	0.507
NR4A2	0.507
NR4A2	0.507
HPRT1	0.509
HPRT1	0.509
EGFR	0.509
EGFR	0.509
MMP14	0.509
MMP14	0.509
MMP10	0.51
MMP10	0.51
STAT6	0.51
STAT6	0.51
RETNLB	0.51
RETNLB	0.51
SREBF1	0.511
SREBF1	0.511
CCL4	0.512
CCL4	0.512
SLC2A4	0.513
SLC2A4	0.513
ELANE	0.513
ELANE	0.513
ANGPT2	0.516
ANGPT2	0.516
ANGPT1	0.516
ANGPT1	0.516
EMR1	0.517
EMR1	0.517
CADM1	0.517
CADM1	0.517
ACTB	0.517
ACTB	0.517
CXCL14	0.517
CXCL14	0.517
FCGR2A	0.52
FCGR2A	0.52
NCF1	0.52
NCF1	0.52
MAP1LC3B	0.52
MAP1LC3B	0.52
SRC	0.521
SRC	0.521
CD69	0.521
CD69	0.521
FCGR2B	0.522
FCGR2B	0.522
OXTR	0.522
OXTR	0.522
DCSTAMP	0.523
DCSTAMP	0.523
MMP7	0.523
MMP7	0.523
IL11	0.528
IL11	0.528
ARNTL	0.528
ARNTL	0.528
DLL4	0.529
DLL4	0.529
AZU1	0.529
AZU1	0.529
IL2RA	0.53
IL2RA	0.53
IRS1	0.53
IRS1	0.53
IRF3	0.532
IRF3	0.532
CHI3L1	0.533
CHI3L1	0.533
ABCA1	0.534
ABCA1	0.534
SAA1	0.534
SAA1	0.534
ACTA1	0.534
ACTA1	0.534
FGF13	0.537
FGF13	0.537
NOD2	0.537
NOD2	0.537
NOX4	0.538
NOX4	0.538
P2RX7	0.538
P2RX7	0.538
BDNF	0.538
BDNF	0.538
RARRES2	0.539
RARRES2	0.539
PGF	0.539
PGF	0.539
IL17F	0.539
IL17F	0.539
CD19	0.54
CD19	0.54
CCL27	0.54
CCL27	0.54
DDX41	0.542
DDX41	0.542
TREM1	0.543
TREM1	0.543
IRF1	0.544
IRF1	0.544
ATIC	0.544
ATIC	0.544
GFAP	0.544
GFAP	0.544
KITLG	0.545
KITLG	0.545
KDR	0.545
KDR	0.545
TNFRSF11B	0.547
TNFRSF11B	0.547
FADD	0.552
FADD	0.552
CD28	0.552
CD28	0.552
THBS1	0.553
THBS1	0.553
ELN	0.554
ELN	0.554
S1PR2	0.554
S1PR2	0.554
CAT	0.556
CAT	0.556
IFNB1	0.557
IFNB1	0.557
CCL25	0.557
CCL25	0.557
NR4A1	0.557
NR4A1	0.557
MAP3K5	0.557
MAP3K5	0.557
GPT	0.559
GPT	0.559
LDLR	0.559
LDLR	0.559
TWIST1	0.559
TWIST1	0.559
MAPK14	0.559
MAPK14	0.559
MMP13	0.56
MMP13	0.56
PTHLH	0.561
PTHLH	0.561
AGT	0.562
AGT	0.562
ANGPTL2	0.562
ANGPTL2	0.562
TIMP2	0.563
TIMP2	0.563
CD34	0.566
CD34	0.566
CYBB	0.567
CYBB	0.567
VWF	0.567
VWF	0.567
HAVCR1	0.568
HAVCR1	0.568
CD274	0.569
CD274	0.569
EDA	0.571
EDA	0.571
AGTR1	0.573
AGTR1	0.573
PPBP	0.573
PPBP	0.573
NFATC1	0.578
NFATC1	0.578
PTX3	0.579
PTX3	0.579
CCL23	0.579
CCL23	0.579
CD44	0.581
CD44	0.581
NGF	0.582
NGF	0.582
WNT5A	0.583
WNT5A	0.583
LGALS3	0.584
LGALS3	0.584
IL21	0.587
IL21	0.587
BCL6	0.587
BCL6	0.587
MMP12	0.589
MMP12	0.589
ENSG00000264813	0.589
ENSG00000264813	0.589
REN	0.592
REN	0.592
ACE	0.592
ACE	0.592
XCL1	0.593
XCL1	0.593
CTLA4	0.593
CTLA4	0.593
IDO1	0.594
IDO1	0.594
PLG	0.595
PLG	0.595
ENSG00000173366	0.595
ENSG00000173366	0.595
MFGE8	0.595
MFGE8	0.595
SDC1	0.597
SDC1	0.597
CXCL16	0.598
CXCL16	0.598
PTGER4	0.6
PTGER4	0.6
CSF1R	0.601
CSF1R	0.601
ACKR4	0.602
ACKR4	0.602
HMGB1	0.604
HMGB1	0.604
CCRL2	0.605
CCRL2	0.605
GDF15	0.605
GDF15	0.605
GPR29	0.606
GPR29	0.606
AHR	0.616
AHR	0.616
CASP1	0.618
CASP1	0.618
BGN	0.619
BGN	0.619
MAP2K1	0.625
MAP2K1	0.625
CYR61	0.626
CYR61	0.626
PTH	0.627
PTH	0.627
IGFBP1	0.627
IGFBP1	0.627
SELL	0.631
SELL	0.631
SNAI1	0.631
SNAI1	0.631
P2RX4	0.631
P2RX4	0.631
CASP3	0.633
CASP3	0.633
NOS2	0.636
NOS2	0.636
LCN2	0.636
LCN2	0.636
NLRP3	0.637
NLRP3	0.637
PECAM1	0.637
PECAM1	0.637
HSPA4	0.639
HSPA4	0.639
CD80	0.641
CD80	0.641
GJA1	0.641
GJA1	0.641
CCL26	0.643
CCL26	0.643
CCND1	0.647
CCND1	0.647
TNFAIP6	0.648
TNFAIP6	0.648
NOX1	0.65
NOX1	0.65
NOTCH1	0.653
NOTCH1	0.653
IL16	0.655
IL16	0.655
AIF1	0.658
AIF1	0.658
RHOA	0.658
RHOA	0.658
PPARA	0.659
PPARA	0.659
FOXP3	0.66
FOXP3	0.66
ACKR2	0.661
ACKR2	0.661
PPARG	0.664
PPARG	0.664
ATF3	0.665
ATF3	0.665
HIF1A	0.665
HIF1A	0.665
MYC	0.667
MYC	0.667
IL3	0.668
IL3	0.668
EGF	0.669
EGF	0.669
NOS3	0.669
NOS3	0.669
FGF2	0.67
FGF2	0.67
KIT	0.67
KIT	0.67
MAPK3	0.671
MAPK3	0.671
TLR6	0.673
TLR6	0.673
TLR10	0.673
TLR10	0.673
TLR8	0.673
TLR8	0.673
CCL8	0.673
CCL8	0.673
TLR5	0.674
TLR5	0.674
TLR1	0.675
TLR1	0.675
ARG1	0.677
ARG1	0.677
TSLP	0.678
TSLP	0.678
CD163	0.678
CD163	0.678
IL1RN	0.68
IL1RN	0.68
PF4	0.68
PF4	0.68
TLR7	0.681
TLR7	0.681
APOE	0.682
APOE	0.682
EPO	0.683
EPO	0.683
IL1R1	0.684
IL1R1	0.684
EDN1	0.684
EDN1	0.684
CD86	0.684
CD86	0.684
CXCL17	0.684
CXCL17	0.684
PRF1	0.685
PRF1	0.685
S100B	0.685
S100B	0.685
MYD88	0.685
MYD88	0.685
CCL18	0.689
CCL18	0.689
MMP8	0.693
MMP8	0.693
TNFSF12	0.694
TNFSF12	0.694
FLT1	0.695
FLT1	0.695
PTPRC	0.698
PTPRC	0.698
IL1A	0.7
IL1A	0.7
LIF	0.7
LIF	0.7
MRC1	0.702
MRC1	0.702
TLR9	0.704
TLR9	0.704
SELP	0.706
SELP	0.706
TLR3	0.708
TLR3	0.708
IL9	0.708
IL9	0.708
CCL1	0.708
CCL1	0.708
FASLG	0.71
FASLG	0.71
GAPDH	0.71
GAPDH	0.71
VCAN	0.713
VCAN	0.713
IL17RA	0.717
IL17RA	0.717
IL6R	0.719
IL6R	0.719
AGER	0.719
AGER	0.719
CXCL6	0.721
CXCL6	0.721
CCL4L1	0.724
CCL4L1	0.724
TP53	0.725
TP53	0.725
IL7	0.725
IL7	0.725
XCR1	0.728
XCR1	0.728
OLR1	0.73
OLR1	0.73
LEP	0.732
LEP	0.732
IGF1	0.739
IGF1	0.739
ZC3H12A	0.742
ZC3H12A	0.742
CXCL11	0.744
CXCL11	0.744
CXCL3	0.747
CXCL3	0.747
IL18	0.749
IL18	0.749
SOCS3	0.758
SOCS3	0.758
SELE	0.759
SELE	0.759
CCL19	0.76
CCL19	0.76
IL15	0.761
IL15	0.761
ITGAM	0.766
ITGAM	0.766
TNFSF11	0.766
TNFSF11	0.766
CCR9	0.771
CCR9	0.771
TNFRSF1B	0.771
TNFRSF1B	0.771
CD68	0.775
CD68	0.775
CXCR6	0.775
CXCR6	0.775
CCR4	0.781
CCR4	0.781
CXCR5	0.784
CXCR5	0.784
IL33	0.784
IL33	0.784
F3	0.787
F3	0.787
ADIPOQ	0.788
ADIPOQ	0.788
CRP	0.789
CRP	0.789
STAT1	0.793
STAT1	0.793
AKT1	0.794
AKT1	0.794
IL2	0.795
IL2	0.795
CCL20	0.795
CCL20	0.795
CD40LG	0.797
CD40LG	0.797
CD40	0.797
CD40	0.797
IFNG	0.798
IFNG	0.798
IL5	0.801
IL5	0.801
CXCL12	0.801
CXCL12	0.801
CCR10	0.805
CCR10	0.805
FN1	0.806
FN1	0.806
SPP1	0.809
SPP1	0.809
CCR8	0.809
CCR8	0.809
ACKR1	0.81
ACKR1	0.81
TLR4	0.812
TLR4	0.812
ALB	0.815
ALB	0.815
CXCL5	0.815
CXCL5	0.815
CTGF	0.824
CTGF	0.824
MAPK8	0.829
MAPK8	0.829
ITGAX	0.83
ITGAX	0.83
CMKBR6	0.835
CMKBR6	0.835
CSF1	0.844
CSF1	0.844
TLR2	0.844
TLR2	0.844
MMP9	0.849
MMP9	0.849
PTGS2	0.859
PTGS2	0.859
CCR7	0.862
CCR7	0.862
CXCR1	0.864
CXCR1	0.864
CCL15	0.873
CCL15	0.873
MMP3	0.876
MMP3	0.876
CXCR3	0.882
CXCR3	0.882
MMP1	0.882
MMP1	0.882
CXCR4	0.883
CXCR4	0.883
INS	0.885
INS	0.885
CXCL9	0.885
CXCL9	0.885
CXCL13	0.89
CXCL13	0.89
CXCR2	0.895
CXCR2	0.895
NFKB1	0.899
NFKB1	0.899
CXCL1	0.902
CXCL1	0.902
CXCL2	0.903
CXCL2	0.903
CCR3	0.912
CCR3	0.912
CSF2	0.913
CSF2	0.913
VEGFA	0.914
VEGFA	0.914
CX3CR1	0.926
CX3CR1	0.926
ICAM1	0.929
ICAM1	0.929
IL17A	0.93
IL17A	0.93
RELA	0.939
RELA	0.939
VCAM1	0.94
VCAM1	0.94
CXCL10	0.941
CXCL10	0.941
IL1B	0.95
IL1B	0.95
ATF4	0.957
ATF4	0.957
CCR1	0.964
CCR1	0.964
CCR5	0.967
CCR5	0.967
FOS	0.97
FOS	0.97
TNF	0.971
TNF	0.971
JUN	0.978
JUN	0.978
CXCL8	0.98
CXCL8	0.98
STAT3	0.981
STAT3	0.981
IL13	0.981
IL13	0.981
IL6	0.982
IL6	0.982
IL4	0.991
IL4	0.991
IL10	0.995
IL10	0.995
CCR2	0.997
CCR2	0.997
CX3CL1	0.819
CX3CL1	0.819
CD74	0.414
CD74	0.414
ICAM3	0.421
ICAM3	0.421
TNFRSF1A	0.78
TNFRSF1A	0.78
TBX21	0.478
TBX21	0.478
EFNB1	0.491
EFNB1	0.491
SIRT1	0.473
SIRT1	0.473
SERPIND1	0.43
SERPIND1	0.43
MIF	0.65
MIF	0.65
OSM	0.711
OSM	0.711
MAPK1	0.795
MAPK1	0.795
HMOX1	0.821
HMOX1	0.821
IL2RB	0.423
IL2RB	0.423
GZMB	0.491
GZMB	0.491
NFKBIA	0.58
NFKBIA	0.58
PROCR	0.538
PROCR	0.538
TIMP1	0.722
TIMP1	0.722
MMP2	0.825
MMP2	0.825
CCL22	0.733
CCL22	0.733
CCL17	0.726
CCL17	0.726
DECR1	0.793
DECR1	0.793
PLAT	0.428
PLAT	0.428
RELB	0.521
RELB	0.521
RETN	0.706
RETN	0.706
TGFB1	0.673
TGFB1	0.673
PON1	0.42
PON1	0.42
HGF	0.785
HGF	0.785
NAMPT	0.734
NAMPT	0.734
NOD1	0.46
NOD1	0.46
SERPINE1	0.752
SERPINE1	0.752
MPO	0.702
MPO	0.702
CSF3	0.885
CSF3	0.885
