interactor	score
SERPINB9	0.239
SERPINB9	0.239
CD72	0.24
CD72	0.24
FLNA	0.242
FLNA	0.242
C1QB	0.242
C1QB	0.242
PGF	0.242
PGF	0.242
BMP5	0.243
BMP5	0.243
IL6R	0.243
IL6R	0.243
SAA1	0.244
SAA1	0.244
LCN2	0.244
LCN2	0.244
MX1	0.244
MX1	0.244
CD1D	0.245
CD1D	0.245
CD300A	0.245
CD300A	0.245
CD209	0.245
CD209	0.245
SDC2	0.246
SDC2	0.246
ALOX15	0.246
ALOX15	0.246
PECAM1	0.248
PECAM1	0.248
ADA	0.248
ADA	0.248
NQO1	0.248
NQO1	0.248
MRAP	0.25
MRAP	0.25
HLA-G	0.25
HLA-G	0.25
KIR3DL1	0.25
KIR3DL1	0.25
GPR161	0.251
GPR161	0.251
CLEC7A	0.251
CLEC7A	0.251
PRF1	0.252
PRF1	0.252
FLG	0.252
FLG	0.252
RAB6A	0.254
RAB6A	0.254
COMMD1	0.254
COMMD1	0.254
STAT2	0.257
STAT2	0.257
PTGER4	0.257
PTGER4	0.257
PTGDR	0.259
PTGDR	0.259
THBD	0.26
THBD	0.26
IFNB1	0.26
IFNB1	0.26
IL6ST	0.261
IL6ST	0.261
IRG1	0.261
IRG1	0.261
SOCS3	0.261
SOCS3	0.261
IRF7	0.262
IRF7	0.262
APOBEC3G	0.265
APOBEC3G	0.265
CD44	0.265
CD44	0.265
JAK1	0.266
JAK1	0.266
ITGA4	0.266
ITGA4	0.266
STAT5A	0.266
STAT5A	0.266
IRF4	0.267
IRF4	0.267
IL21R	0.268
IL21R	0.268
GATA1	0.269
GATA1	0.269
HRH1	0.269
HRH1	0.269
TNFSF13B	0.27
TNFSF13B	0.27
CCL3	0.271
CCL3	0.271
MMP1	0.272
MMP1	0.272
IL13RA2	0.275
IL13RA2	0.275
CFH	0.275
CFH	0.275
IL7R	0.281
IL7R	0.281
SFTPD	0.283
SFTPD	0.283
NPSR1	0.284
NPSR1	0.284
HP	0.284
HP	0.284
ELANE	0.285
ELANE	0.285
IGF1	0.286
IGF1	0.286
CD163	0.286
CD163	0.286
CCL8	0.29
CCL8	0.29
RERE	0.292
RERE	0.292
SOCS1	0.293
SOCS1	0.293
IL3RA	0.293
IL3RA	0.293
IL11RA	0.294
IL11RA	0.294
IL22	0.295
IL22	0.295
VPS53	0.296
VPS53	0.296
NOS2	0.296
NOS2	0.296
AKT1	0.297
AKT1	0.297
MUC7	0.297
MUC7	0.297
FCGR2B	0.297
FCGR2B	0.297
CRLF2	0.297
CRLF2	0.297
CCL28	0.298
CCL28	0.298
HLA-DRB1	0.299
HLA-DRB1	0.299
SPINK5	0.3
SPINK5	0.3
NLRP3	0.303
NLRP3	0.303
MRC1	0.304
MRC1	0.304
CSF2RB	0.304
CSF2RB	0.304
CCL26	0.305
CCL26	0.305
IL13RA1	0.306
IL13RA1	0.306
SERPINB6	0.307
SERPINB6	0.307
IL2RG	0.308
IL2RG	0.308
DEFA5	0.309
DEFA5	0.309
CCL5	0.311
CCL5	0.311
BDNF	0.311
BDNF	0.311
B2M	0.311
B2M	0.311
ENSG00000173366	0.311
ENSG00000173366	0.311
FASLG	0.313
FASLG	0.313
ZNRD1	0.313
ZNRD1	0.313
KCNS3	0.313
KCNS3	0.313
ADORA2B	0.313
ADORA2B	0.313
ADORA2A	0.314
ADORA2A	0.314
TNIP1	0.314
TNIP1	0.314
ADAM33	0.315
ADAM33	0.315
MAPK8	0.317
MAPK8	0.317
CASP1	0.318
CASP1	0.318
LTB4R	0.321
LTB4R	0.321
XCL1	0.33
XCL1	0.33
ADIPOQ	0.33
ADIPOQ	0.33
NELFCD	0.33
NELFCD	0.33
PTGS2	0.332
PTGS2	0.332
SPP1	0.333
SPP1	0.333
MMP12	0.337
MMP12	0.337
CD19	0.342
CD19	0.342
ACKR1	0.344
ACKR1	0.344
CD34	0.345
CD34	0.345
IFNA2	0.345
IFNA2	0.345
ADORA1	0.347
ADORA1	0.347
HAND2	0.347
HAND2	0.347
ARG1	0.35
ARG1	0.35
PMCH	0.351
PMCH	0.351
SERPINB1	0.351
SERPINB1	0.351
ADORA3	0.352
ADORA3	0.352
CHIA	0.354
CHIA	0.354
C5AR1	0.354
C5AR1	0.354
ALOX5	0.354
ALOX5	0.354
ITGB2	0.354
ITGB2	0.354
DDX41	0.358
DDX41	0.358
MYD88	0.368
MYD88	0.368
TLR10	0.371
TLR10	0.371
RPL39	0.373
RPL39	0.373
IL1R1	0.374
IL1R1	0.374
TLR8	0.384
TLR8	0.384
TNFRSF1B	0.385
TNFRSF1B	0.385
SART1	0.386
SART1	0.386
TLR5	0.388
TLR5	0.388
IL17RA	0.388
IL17RA	0.388
FLT3LG	0.388
FLT3LG	0.388
STAT1	0.394
STAT1	0.394
INS	0.398
INS	0.398
POSTN	0.398
POSTN	0.398
FN1	0.398
FN1	0.398
CD28	0.399
CD28	0.399
SIGLEC8	0.4
SIGLEC8	0.4
FOXM1	0.401
FOXM1	0.401
TLR6	0.403
TLR6	0.403
TLR1	0.404
TLR1	0.404
CTLA4	0.417
CTLA4	0.417
FGF13	0.42
FGF13	0.42
IL31	0.42
IL31	0.42
TLR9	0.423
TLR9	0.423
NGF	0.424
NGF	0.424
GATA3	0.424
GATA3	0.424
IL17F	0.425
IL17F	0.425
CD40	0.441
CD40	0.441
PHF11	0.443
PHF11	0.443
CD86	0.446
CD86	0.446
CYSLTR1	0.448
CYSLTR1	0.448
PRG2	0.448
PRG2	0.448
FOXP3	0.451
FOXP3	0.451
PTPRC	0.458
PTPRC	0.458
LTA	0.469
LTA	0.469
ITGAX	0.473
ITGAX	0.473
IL5RA	0.473
IL5RA	0.473
SELE	0.473
SELE	0.473
PTGDR2	0.473
PTGDR2	0.473
MMP9	0.488
MMP9	0.488
GPR29	0.489
GPR29	0.489
IL4R	0.491
IL4R	0.491
LEP	0.498
LEP	0.498
TLR7	0.499
TLR7	0.499
MUC5AC	0.511
MUC5AC	0.511
DPP4	0.513
DPP4	0.513
SERPINB5	0.524
SERPINB5	0.524
SERPINB7	0.525
SERPINB7	0.525
SERPINB8	0.525
SERPINB8	0.525
CCRL2	0.526
CCRL2	0.526
ITGAM	0.53
ITGAM	0.53
CD40LG	0.53
CD40LG	0.53
ORMDL3	0.533
ORMDL3	0.533
CXCL14	0.541
CXCL14	0.541
SERPINB2	0.543
SERPINB2	0.543
IL25	0.544
IL25	0.544
CCL23	0.545
CCL23	0.545
IL2RA	0.561
IL2RA	0.561
CCL25	0.577
CCL25	0.577
CCL15	0.582
CCL15	0.582
RNASE2	0.588
RNASE2	0.588
TLR4	0.589
TLR4	0.589
CSF1	0.602
CSF1	0.602
CCL20	0.605
CCL20	0.605
TSLP	0.641
TSLP	0.641
CCL19	0.642
CCL19	0.642
RNASE3	0.676
RNASE3	0.676
IL16	0.688
IL16	0.688
CXCL2	0.692
CXCL2	0.692
VEGFA	0.7
VEGFA	0.7
CCL14	0.705
CCL14	0.705
CXCR6	0.722
CXCR6	0.722
CCR10	0.737
CCR10	0.737
XCR1	0.743
XCR1	0.743
CCR4	0.748
CCR4	0.748
CXCL11	0.751
CXCL11	0.751
CX3CR1	0.762
CX3CR1	0.762
TNF	0.763
TNF	0.763
ACKR2	0.776
ACKR2	0.776
IL33	0.784
IL33	0.784
CMKBR6	0.787
CMKBR6	0.787
CXCL8	0.804
CXCL8	0.804
IL6	0.808
IL6	0.808
CXCL9	0.818
CXCL9	0.818
IL17A	0.82
IL17A	0.82
IL10	0.82
IL10	0.82
CXCL1	0.823
CXCL1	0.823
CCR8	0.824
CCR8	0.824
CXCR2	0.825
CXCR2	0.825
CCR9	0.848
CCR9	0.848
CCL18	0.858
CCL18	0.858
AP2A1	0.9
AP2A1	0.9
PRKACB	0.9
PRKACB	0.9
PRKACG	0.9
PRKACG	0.9
GNAI2	0.9
GNAI2	0.9
GNAS	0.9
GNAS	0.9
PLCB1	0.9
PLCB1	0.9
GNG2	0.9
GNG2	0.9
GNB1	0.9
GNB1	0.9
PRKAR1B	0.9
PRKAR1B	0.9
PRKAR1A	0.9
PRKAR1A	0.9
PIK3C2G	0.9
PIK3C2G	0.9
TUB	0.901
TUB	0.901
ADRBK1	0.901
ADRBK1	0.901
DNM1	0.901
DNM1	0.901
PPARA	0.902
PPARA	0.902
ARRB1	0.902
ARRB1	0.902
FGR	0.902
FGR	0.902
AGT	0.903
AGT	0.903
EZR	0.904
EZR	0.904
P2RY2	0.905
P2RY2	0.905
HCK	0.906
HCK	0.906
AGTR2	0.908
AGTR2	0.908
CHRM1	0.909
CHRM1	0.909
F2	0.909
F2	0.909
MAP2K1	0.91
MAP2K1	0.91
ADRA1B	0.911
ADRA1B	0.911
SRC	0.911
SRC	0.911
CCL4	0.911
CCL4	0.911
FPR1	0.917
FPR1	0.917
HRAS	0.919
HRAS	0.919
EDN1	0.921
EDN1	0.921
ADRB2	0.925
ADRB2	0.925
IL13	0.936
IL13	0.936
CXCR4	0.951
CXCR4	0.951
CXCL12	0.969
CXCL12	0.969
CXCR3	0.975
CXCR3	0.975
CXCL10	0.988
CXCL10	0.988
CCR3	0.999
CCR3	0.999
CFTR	0.902
CFTR	0.902
CX3CL1	0.691
CX3CL1	0.691
CD4	0.268
CD4	0.268
TNFRSF1A	0.343
TNFRSF1A	0.343
TBX21	0.354
TBX21	0.354
THPO	0.25
THPO	0.25
MADCAM1	0.288
MADCAM1	0.288
MIF	0.389
MIF	0.389
OSM	0.595
OSM	0.595
MAPK1	0.926
MAPK1	0.926
HMOX1	0.483
HMOX1	0.483
IL2RB	0.27
IL2RB	0.27
CTSG	0.349
CTSG	0.349
GZMB	0.284
GZMB	0.284
TIMP1	0.49
TIMP1	0.49
ATP12A	0.224
ATP12A	0.224
MMP2	0.326
MMP2	0.326
CCL22	0.728
CCL22	0.728
DECR1	0.211
DECR1	0.211
RETN	0.323
RETN	0.323
TGFB1	0.321
TGFB1	0.321
SULT2A1	0.218
SULT2A1	0.218
HGF	0.433
HGF	0.433
NOD1	0.326
NOD1	0.326
SERPINE1	0.308
SERPINE1	0.308
C5	0.223
C5	0.223
TNFSF8	0.266
TNFSF8	0.266
MPO	0.42
MPO	0.42
EPX	0.669
EPX	0.669
CSF3	0.824
CSF3	0.824
CCL2	0.295
CCL2	0.295
CCL1	0.692
CCL1	0.692
CCL13	0.368
CCL13	0.368
CD38	0.23
CD38	0.23
CXCL6	0.597
CXCL6	0.597
PF4V1	0.357
PF4V1	0.357
NFKB1	0.213
NFKB1	0.213
IL2	0.759
IL2	0.759
SPI1	0.304
SPI1	0.304
IL10RA	0.274
IL10RA	0.274
KITLG	0.475
KITLG	0.475
CD69	0.362
CD69	0.362
FGF6	0.235
FGF6	0.235
IFNG	0.685
IFNG	0.685
GAPDH	0.42
GAPDH	0.42
MAPK14	0.218
MAPK14	0.218
IL12B	0.351
IL12B	0.351
IL4	0.946
IL4	0.946
IL5	0.912
IL5	0.912
NR3C1	0.224
NR3C1	0.224
CDX1	0.213
CDX1	0.213
APOB	0.21
APOB	0.21
IL1RL1	0.32
IL1RL1	0.32
CLCA1	0.487
CLCA1	0.487
SELL	0.422
SELL	0.422
MMP8	0.229
MMP8	0.229
MED28	0.288
MED28	0.288
CAT	0.222
CAT	0.222
TNFSF10	0.309
TNFSF10	0.309
FLT3	0.361
FLT3	0.361
IL9R	0.48
IL9R	0.48
IL17C	0.539
IL17C	0.539
TREM1	0.304
TREM1	0.304
SCGB2A1	0.313
SCGB2A1	0.313
IRF1	0.274
IRF1	0.274
C3	0.227
C3	0.227
CCR7	0.783
CCR7	0.783
GNGT1	0.9
GNGT1	0.9
LIF	0.374
LIF	0.374
ACKR4	0.6
ACKR4	0.6
CD68	0.398
CD68	0.398
CLEC11A	0.448
CLEC11A	0.448
CMA1	0.45
CMA1	0.45
RAF1	0.9
RAF1	0.9
APOE	0.222
APOE	0.222
VPS25	0.211
VPS25	0.211
RARA	0.216
RARA	0.216
LGALS3	0.211
LGALS3	0.211
CRP	0.473
CRP	0.473
CHI3L1	0.284
CHI3L1	0.284
HRH4	0.345
HRH4	0.345
GDF11	0.325
GDF11	0.325
IL1RN	0.457
IL1RN	0.457
CCL21	0.309
CCL21	0.309
CCL27	0.678
CCL27	0.678
TLR2	0.495
TLR2	0.495
MMP7	0.261
MMP7	0.261
MMP13	0.249
MMP13	0.249
VWF	0.213
VWF	0.213
ARG2	0.243
ARG2	0.243
IL17B	0.408
IL17B	0.408
SLC9A3R1	0.9
SLC9A3R1	0.9
ATP4A	0.224
ATP4A	0.224
TIMP2	0.382
TIMP2	0.382
MAP2K2	0.9
MAP2K2	0.9
MAPK3	0.934
MAPK3	0.934
IL1A	0.56
IL1A	0.56
IL1B	0.7
IL1B	0.7
IFIH1	0.25
IFIH1	0.25
SELP	0.424
SELP	0.424
IL7	0.764
IL7	0.764
CD80	0.481
CD80	0.481
IL21	0.42
IL21	0.42
FGF2	0.589
FGF2	0.589
IL11	0.452
IL11	0.452
STAT3	0.936
STAT3	0.936
ICAM1	0.585
ICAM1	0.585
EGF	0.556
EGF	0.556
TNPO3	0.296
TNPO3	0.296
PRKAR2A	0.9
PRKAR2A	0.9
PRKAR2B	0.9
PRKAR2B	0.9
ITIH4	0.246
ITIH4	0.246
GPR65	0.216
GPR65	0.216
FGF7	0.238
FGF7	0.238
IFNAR1	0.231
IFNAR1	0.231
SOD1	0.217
SOD1	0.217
FCGR2A	0.29
FCGR2A	0.29
HMCN1	0.222
HMCN1	0.222
ACKR3	0.345
ACKR3	0.345
IL9	0.891
IL9	0.891
KCNMB1	0.308
KCNMB1	0.308
PLA2G7	0.311
PLA2G7	0.311
EGFR	0.238
EGFR	0.238
HTR2C	0.908
HTR2C	0.908
IFNA1	0.294
IFNA1	0.294
SCGB1A1	0.323
SCGB1A1	0.323
MS4A2	0.328
MS4A2	0.328
HNMT	0.294
HNMT	0.294
IL18	0.636
IL18	0.636
TNFSF4	0.297
TNFSF4	0.297
CYSLTR2	0.211
CYSLTR2	0.211
FLT1	0.237
FLT1	0.237
SERPINB3	0.319
SERPINB3	0.319
CSF1R	0.281
CSF1R	0.281
GNAQ	0.9
GNAQ	0.9
CXCL13	0.629
CXCL13	0.629
PPARG	0.222
PPARG	0.222
KIT	0.307
KIT	0.307
IL17RB	0.407
IL17RB	0.407
FCER1G	0.232
FCER1G	0.232
IL10RB	0.221
IL10RB	0.221
S100B	0.231
S100B	0.231
CXCR5	0.752
CXCR5	0.752
CCR2	0.958
CCR2	0.958
CCR5	0.982
CCR5	0.982
PTGER1	0.914
PTGER1	0.914
LTC4S	0.265
LTC4S	0.265
AP2M1	0.9
AP2M1	0.9
STAT5B	0.245
STAT5B	0.245
CXCL16	0.452
CXCL16	0.452
VCAM1	0.653
VCAM1	0.653
TGFA	0.267
TGFA	0.267
CXCR1	0.811
CXCR1	0.811
RETNLB	0.367
RETNLB	0.367
ALB	0.447
ALB	0.447
IL17RC	0.29
IL17RC	0.29
CXCL3	0.687
CXCL3	0.687
CXCL5	0.838
CXCL5	0.838
PPBP	0.413
PPBP	0.413
PF4	0.592
PF4	0.592
CPA3	0.281
CPA3	0.281
CCR1	0.895
CCR1	0.895
RHO	0.255
RHO	0.255
ADH5	0.209
ADH5	0.209
CAMP	0.251
CAMP	0.251
IL15	0.797
IL15	0.797
F2RL1	0.473
F2RL1	0.473
SCGB3A2	0.309
SCGB3A2	0.309
TLR3	0.456
TLR3	0.456
IL3	0.735
IL3	0.735
CSF2	0.83
CSF2	0.83
COL1A2	0.232
COL1A2	0.232
DEFA6	0.315
DEFA6	0.315
FIGF	0.223
FIGF	0.223
HPRT1	0.217
HPRT1	0.217
C2	0.222
C2	0.222
MMP3	0.723
MMP3	0.723
KIAA0101	0.347
KIAA0101	0.347
STAT6	0.962
STAT6	0.962
FADD	0.221
FADD	0.221
C3AR1	0.305
C3AR1	0.305
