interactor	score
TFRC	0.793
KLRD1	0.794
KLRD1	0.794
CD2	0.794
CD2	0.794
B3GAT1	0.794
B3GAT1	0.794
CCL5	0.795
CCL5	0.795
CXCR3	0.798
CXCR3	0.798
NCR1	0.799
NCR1	0.799
CD19	0.8
CD19	0.8
IDO1	0.803
IDO1	0.803
ITGAE	0.806
ITGAE	0.806
SELL	0.807
SELL	0.807
NCR2	0.81
NCR2	0.81
EGFR	0.811
EGFR	0.811
HAVCR2	0.811
HAVCR2	0.811
IL10RA	0.812
IL10RA	0.812
BCL6	0.817
BCL6	0.817
FASLG	0.82
FASLG	0.82
GATA3	0.821
GATA3	0.821
FOS	0.822
FOS	0.822
IL12RB1	0.826
IL12RB1	0.826
TNFRSF9	0.828
TNFRSF9	0.828
IL23R	0.829
IL23R	0.829
LAMP1	0.829
LAMP1	0.829
ICAM1	0.834
ICAM1	0.834
PTPRC	0.837
PTPRC	0.837
IL21R	0.843
IL21R	0.843
TNFRSF4	0.845
TNFRSF4	0.845
CD274	0.852
CD274	0.852
CD27	0.852
CD27	0.852
IL4R	0.853
IL4R	0.853
CCR5	0.855
CCR5	0.855
PRDM1	0.855
PRDM1	0.855
CXCL8	0.863
CXCL8	0.863
IFNA1	0.864
IFNA1	0.864
CD40	0.868
CD40	0.868
IL18	0.87
IL18	0.87
CD86	0.874
CD86	0.874
NCAM1	0.878
NCAM1	0.878
CD40LG	0.883
CD40LG	0.883
KLRK1	0.884
KLRK1	0.884
ENSG00000255819	0.884
ENSG00000255819	0.884
IL6R	0.894
IL6R	0.894
IL9	0.897
IL9	0.897
CD80	0.897
CD80	0.897
IL1B	0.9
IL1B	0.9
PIK3R3	0.9
PIK3R3	0.9
SGMS1	0.901
SGMS1	0.901
DKC1	0.902
DKC1	0.902
PTGES3	0.903
PTGES3	0.903
PIK3CB	0.906
PIK3CB	0.906
PRKCE	0.908
PRKCE	0.908
UGCG	0.91
UGCG	0.91
CD69	0.912
CD69	0.912
SMPD1	0.913
SMPD1	0.913
MAP2K2	0.915
MAP2K2	0.915
IRS2	0.915
IRS2	0.915
PRKCZ	0.915
PRKCZ	0.915
SOS1	0.915
SOS1	0.915
DOK2	0.917
DOK2	0.917
ATF2	0.917
ATF2	0.917
CBFB	0.918
CBFB	0.918
PRKCB	0.919
PRKCB	0.919
CSF2RB	0.919
CSF2RB	0.919
PIK3CA	0.919
PIK3CA	0.919
IRS1	0.919
IRS1	0.919
CRKL	0.919
CRKL	0.919
PIK3R1	0.919
PIK3R1	0.919
INPPL1	0.919
INPPL1	0.919
IL7	0.92
IL7	0.92
PIK3CD	0.921
PIK3CD	0.921
GAB2	0.921
GAB2	0.921
PTK2B	0.923
PTK2B	0.923
PRF1	0.925
PRF1	0.925
CSF2RA	0.925
CSF2RA	0.925
NMI	0.925
NMI	0.925
INPP5D	0.925
INPP5D	0.925
PTPN6	0.926
PTPN6	0.926
CBL	0.928
CBL	0.928
MAPK11	0.928
MAPK11	0.928
IL5RA	0.928
IL5RA	0.928
RHOA	0.932
RHOA	0.932
MAPK9	0.932
MAPK9	0.932
STAM2	0.932
STAM2	0.932
CD3D	0.934
CD3D	0.934
NFATC1	0.934
NFATC1	0.934
CD8B	0.936
CD8B	0.936
IL13	0.936
IL13	0.936
STAM	0.937
STAM	0.937
NRAS	0.937
NRAS	0.937
IFNG	0.938
IFNG	0.938
HSP90AA1	0.939
HSP90AA1	0.939
CD3G	0.939
CD3G	0.939
KRAS	0.94
KRAS	0.94
MAPK14	0.941
MAPK14	0.941
IL7R	0.944
IL7R	0.944
GRB2	0.945
GRB2	0.945
RUNX1	0.95
RUNX1	0.95
CISH	0.95
CISH	0.95
IL15	0.95
IL15	0.95
IL3RA	0.95
IL3RA	0.95
FYN	0.953
FYN	0.953
SYK	0.954
SYK	0.954
JAK2	0.954
JAK2	0.954
CD3E	0.955
CD3E	0.955
MAPK3	0.955
MAPK3	0.955
TNF	0.957
TNF	0.957
IL10	0.957
IL10	0.957
B2M	0.957
B2M	0.957
SHC1	0.958
SHC1	0.958
CD28	0.958
CD28	0.958
TERT	0.958
TERT	0.958
MTOR	0.959
MTOR	0.959
IL6	0.959
IL6	0.959
MAP2K1	0.96
MAP2K1	0.96
HLA-A	0.961
HLA-A	0.961
CTLA4	0.964
CTLA4	0.964
IL4	0.964
IL4	0.964
CD247	0.964
CD247	0.964
JAK1	0.965
JAK1	0.965
STAT1	0.965
STAT1	0.965
HRAS	0.965
HRAS	0.965
IKZF3	0.966
IKZF3	0.966
CD8A	0.966
CD8A	0.966
PTPN11	0.968
PTPN11	0.968
SOCS3	0.969
SOCS3	0.969
STAT3	0.969
STAT3	0.969
LCK	0.969
LCK	0.969
JUN	0.971
JUN	0.971
SOCS1	0.972
SOCS1	0.972
MAPK8	0.975
MAPK8	0.975
AKT1	0.978
AKT1	0.978
RELA	0.978
RELA	0.978
JAK3	0.981
JAK3	0.981
IL17A	0.982
IL17A	0.982
NFATC2	0.987
NFATC2	0.987
IL3	0.989
IL3	0.989
STAT5A	0.991
STAT5A	0.991
STAT5B	0.991
STAT5B	0.991
CSF2	0.994
CSF2	0.994
IL5	0.995
IL5	0.995
FOXP3	0.997
FOXP3	0.997
IL2RG	0.997
IL2RG	0.997
IL2RA	0.999
IL2RA	0.999
CX3CL1	0.558
CX3CL1	0.558
CD4	0.684
CD4	0.684
LCP2	0.739
LCP2	0.739
CD22	0.51
CD22	0.51
CEACAM1	0.599
CEACAM1	0.599
TNFRSF1A	0.648
TNFRSF1A	0.648
NGFR	0.577
NGFR	0.577
TBX21	0.891
TBX21	0.891
LAG3	0.68
LAG3	0.68
MIF	0.491
MIF	0.491
USP18	0.514
USP18	0.514
MAPK1	0.954
MAPK1	0.954
LGALS1	0.491
LGALS1	0.491
IL2RB	0.996
IL2RB	0.996
GZMB	0.888
GZMB	0.888
CCL22	0.589
CCL22	0.589
CCL17	0.581
CCL17	0.581
TNFRSF10A	0.539
TNFRSF10A	0.539
TGFB1	0.656
TGFB1	0.656
CEACAM5	0.558
CEACAM5	0.558
EPOR	0.748
EPOR	0.748
PIK3R2	0.904
PIK3R2	0.904
HGF	0.51
HGF	0.51
MPO	0.548
MPO	0.548
CSF3	0.796
CSF3	0.796
RPS6KB1	0.932
RPS6KB1	0.932
CCL2	0.795
CCL2	0.795
CD38	0.669
CD38	0.669
NFKB1	0.522
NFKB1	0.522
