interactor	score
IL17F	0.512
IL17F	0.512
CD1C	0.513
CD1C	0.513
CCL20	0.518
CCL20	0.518
CMKBR6	0.52
CMKBR6	0.52
GPR29	0.52
GPR29	0.52
STAT6	0.521
STAT6	0.521
CCRL2	0.524
CCRL2	0.524
FAS	0.526
FAS	0.526
TLR10	0.528
TLR10	0.528
CXCL12	0.53
CXCL12	0.53
IDO1	0.53
IDO1	0.53
PMEL	0.53
PMEL	0.53
CXCL2	0.531
CXCL2	0.531
IL33	0.533
IL33	0.533
TLR6	0.538
TLR6	0.538
TLR5	0.54
TLR5	0.54
ENSG00000173366	0.542
ENSG00000173366	0.542
LTA	0.544
LTA	0.544
GATA3	0.547
GATA3	0.547
CD83	0.548
CD83	0.548
STAT4	0.549
STAT4	0.549
TLR1	0.55
TLR1	0.55
TLR8	0.551
TLR8	0.551
DDX41	0.558
DDX41	0.558
ZNF683	0.559
ZNF683	0.559
TNFRSF4	0.562
TNFRSF4	0.562
HAVCR2	0.563
HAVCR2	0.563
CARTPT	0.565
CARTPT	0.565
CXCL11	0.568
CXCL11	0.568
FLT3LG	0.57
FLT3LG	0.57
FASLG	0.571
FASLG	0.571
IL22	0.571
IL22	0.571
CCL8	0.571
CCL8	0.571
B3GAT1	0.571
B3GAT1	0.571
HLA-E	0.578
HLA-E	0.578
CD34	0.584
CD34	0.584
MYC	0.594
MYC	0.594
TLR9	0.596
TLR9	0.596
CSF1	0.599
CSF1	0.599
CD1D	0.602
CD1D	0.602
ITGAX	0.603
ITGAX	0.603
STAT1	0.603
STAT1	0.603
TLR3	0.605
TLR3	0.605
PRLR	0.608
PRLR	0.608
LAMP1	0.608
LAMP1	0.608
GHR	0.61
GHR	0.61
CD44	0.611
CD44	0.611
MTOR	0.613
MTOR	0.613
MPL	0.615
MPL	0.615
CNTFR	0.618
CNTFR	0.618
CXCR3	0.619
CXCR3	0.619
IL20RA	0.619
IL20RA	0.619
TLR7	0.622
TLR7	0.622
KLRC2	0.63
KLRC2	0.63
IL11RA	0.63
IL11RA	0.63
IGF1	0.633
IGF1	0.633
CCL4L1	0.635
CCL4L1	0.635
CCL7	0.636
CCL7	0.636
TLR4	0.636
TLR4	0.636
IL22RA2	0.639
IL22RA2	0.639
RORC	0.641
RORC	0.641
CD209	0.644
CD209	0.644
IL20RB	0.645
IL20RB	0.645
IFNLR1	0.645
IFNLR1	0.645
KLRG1	0.646
KLRG1	0.646
CXCL1	0.651
CXCL1	0.651
TNFSF11	0.659
TNFSF11	0.659
FNDC5	0.66
FNDC5	0.66
LEPR	0.662
LEPR	0.662
PRDM1	0.662
PRDM1	0.662
CD19	0.669
CD19	0.669
CD86	0.669
CD86	0.669
CD274	0.67
CD274	0.67
PTPRC	0.671
PTPRC	0.671
VEGFA	0.675
VEGFA	0.675
CSF3R	0.678
CSF3R	0.678
IL13RA2	0.679
IL13RA2	0.679
IL3	0.682
IL3	0.682
IL16	0.683
IL16	0.683
CXCR4	0.683
CXCR4	0.683
NFIL3	0.684
NFIL3	0.684
IL5RA	0.684
IL5RA	0.684
IL6ST	0.694
IL6ST	0.694
AKT1	0.695
AKT1	0.695
CCL3	0.702
CCL3	0.702
CSF2RB	0.708
CSF2RB	0.708
CXCL9	0.715
CXCL9	0.715
CSF2RA	0.718
CSF2RA	0.718
KIR2DL3	0.724
KIR2DL3	0.724
IFNGR1	0.725
IFNGR1	0.725
TSLP	0.726
TSLP	0.726
CRLF2	0.728
CRLF2	0.728
KIR3DL1	0.731
KIR3DL1	0.731
IL13RA1	0.731
IL13RA1	0.731
KIR2DL1	0.732
KIR2DL1	0.732
IFNAR2	0.735
IFNAR2	0.735
TNFSF13B	0.739
TNFSF13B	0.739
ITGAM	0.743
ITGAM	0.743
CCL4	0.746
CCL4	0.746
EOMES	0.778
EOMES	0.778
IL6R	0.78
IL6R	0.78
IL23R	0.782
IL23R	0.782
MICA	0.784
MICA	0.784
CCL5	0.785
CCL5	0.785
IL12RB1	0.789
IL12RB1	0.789
IL3RA	0.791
IL3RA	0.791
CCL11	0.797
CCL11	0.797
CD40	0.801
CD40	0.801
NCR3	0.802
NCR3	0.802
CXCL8	0.802
CXCL8	0.802
CD40LG	0.803
CD40LG	0.803
CXCL10	0.804
CXCL10	0.804
IL13	0.804
IL13	0.804
IL4R	0.805
IL4R	0.805
TNFRSF9	0.809
TNFRSF9	0.809
NCR2	0.811
NCR2	0.811
KLRC1	0.812
KLRC1	0.812
FOXP3	0.814
FOXP3	0.814
CSF2	0.814
CSF2	0.814
KLRD1	0.832
KLRD1	0.832
NCAM1	0.835
NCAM1	0.835
CD28	0.835
CD28	0.835
CTLA4	0.839
CTLA4	0.839
PRF1	0.844
PRF1	0.844
IL10	0.846
IL10	0.846
IL21R	0.846
IL21R	0.846
IL17A	0.88
IL17A	0.88
IL6	0.883
IL6	0.883
TNF	0.897
TNF	0.897
SOS1	0.906
SOS1	0.906
GAB2	0.91
GAB2	0.91
ENSG00000255819	0.921
ENSG00000255819	0.921
GRB2	0.921
GRB2	0.921
SHC1	0.925
SHC1	0.925
IL7R	0.927
IL7R	0.927
IL2RA	0.93
IL2RA	0.93
JAK1	0.958
JAK1	0.958
JAK3	0.967
JAK3	0.967
STAT5A	0.982
STAT5A	0.982
IL2RG	0.996
IL2RG	0.996
IL15RA	0.997
IL15RA	0.997
CX3CL1	0.588
CX3CL1	0.588
CD4	0.418
CD4	0.418
LCP2	0.568
LCP2	0.568
CD22	0.309
CD22	0.309
ICAM3	0.331
ICAM3	0.331
TNFRSF1A	0.485
TNFRSF1A	0.485
TBX21	0.807
TBX21	0.807
LAG3	0.519
LAG3	0.519
THPO	0.416
THPO	0.416
SIRT1	0.472
SIRT1	0.472
MADCAM1	0.344
MADCAM1	0.344
MIF	0.4
MIF	0.4
OSM	0.377
OSM	0.377
MAPK1	0.31
MAPK1	0.31
IL2RB	0.998
IL2RB	0.998
GZMB	0.818
GZMB	0.818
SOS2	0.902
SOS2	0.902
TIMP1	0.347
TIMP1	0.347
CCL22	0.567
CCL22	0.567
CCL17	0.521
CCL17	0.521
RHOV	0.448
RHOV	0.448
TNFRSF10A	0.341
TNFRSF10A	0.341
RELB	0.297
RELB	0.297
RETN	0.297
RETN	0.297
TGFB1	0.354
TGFB1	0.354
EPOR	0.654
EPOR	0.654
HGF	0.414
HGF	0.414
CSF3	0.762
CSF3	0.762
CCL2	0.761
CCL2	0.761
CCL1	0.355
CCL1	0.355
CCL13	0.388
CCL13	0.388
CD38	0.49
CD38	0.49
CXCL6	0.377
CXCL6	0.377
IL2	0.95
IL2	0.95
SPI1	0.437
SPI1	0.437
IL10RA	0.771
IL10RA	0.771
KITLG	0.557
KITLG	0.557
CD69	0.836
CD69	0.836
IL23A	0.367
IL23A	0.367
IL26	0.39
IL26	0.39
IFNG	0.816
IFNG	0.816
GAPDH	0.443
GAPDH	0.443
KLRB1	0.551
KLRB1	0.551
ULBP1	0.457
ULBP1	0.457
IL12B	0.442
IL12B	0.442
IL4	0.902
IL4	0.902
IL5	0.805
IL5	0.805
ID2	0.483
ID2	0.483
CD160	0.428
CD160	0.428
SELL	0.807
SELL	0.807
ATIC	0.419
ATIC	0.419
RHOQ	0.424
RHOQ	0.424
KLRK1	0.921
KLRK1	0.921
TNFSF10	0.496
TNFSF10	0.496
FLT3	0.564
FLT3	0.564
AHR	0.33
AHR	0.33
IL9R	0.743
IL9R	0.743
TREM1	0.343
TREM1	0.343
IRF1	0.696
IRF1	0.696
TNFSF9	0.651
TNFSF9	0.651
CD70	0.489
CD70	0.489
HCST	0.551
HCST	0.551
CCR7	0.679
CCR7	0.679
KLF2	0.584
KLF2	0.584
RAC2	0.345
RAC2	0.345
LIF	0.482
LIF	0.482
CD68	0.41
CD68	0.41
CLEC11A	0.409
CLEC11A	0.409
MICB	0.539
MICB	0.539
PVRL2	0.422
PVRL2	0.422
EPO	0.357
EPO	0.357
CRP	0.476
CRP	0.476
PDGFRA	0.667
PDGFRA	0.667
NT5E	0.295
NT5E	0.295
IL1RN	0.508
IL1RN	0.508
CCL21	0.46
CCL21	0.46
CCL27	0.556
CCL27	0.556
CLPS	0.328
CLPS	0.328
TLR2	0.612
TLR2	0.612
MSTN	0.382
MSTN	0.382
CDH1	0.596
CDH1	0.596
PDGFRB	0.668
PDGFRB	0.668
CD33	0.407
CD33	0.407
IL12RB2	0.705
IL12RB2	0.705
GLIS2	0.39
GLIS2	0.39
TYROBP	0.452
TYROBP	0.452
MAPK3	0.378
MAPK3	0.378
ITGAE	0.57
ITGAE	0.57
LY9	0.315
LY9	0.315
IL1A	0.569
IL1A	0.569
IL1B	0.799
IL1B	0.799
IL27RA	0.694
IL27RA	0.694
LIFR	0.649
LIFR	0.649
LY75	0.48
LY75	0.48
IFIH1	0.43
IFIH1	0.43
SELP	0.365
SELP	0.365
IL7	0.922
IL7	0.922
GNLY	0.685
GNLY	0.685
TNFRSF8	0.389
TNFRSF8	0.389
CD80	0.695
CD80	0.695
IL21	0.623
IL21	0.623
FGF2	0.543
FGF2	0.543
IL11	0.593
IL11	0.593
STAT3	0.958
STAT3	0.958
ICAM1	0.747
ICAM1	0.747
ZAP70	0.452
ZAP70	0.452
EGF	0.518
EGF	0.518
WNT2	0.348
WNT2	0.348
ITIH4	0.343
ITIH4	0.343
CD27	0.674
CD27	0.674
RHOF	0.448
RHOF	0.448
FGF7	0.362
FGF7	0.362
IRF8	0.335
IRF8	0.335
TP53	0.342
TP53	0.342
ERBB2	0.398
ERBB2	0.398
IFNAR1	0.764
IFNAR1	0.764
IL22RA1	0.684
IL22RA1	0.684
FCGR2A	0.424
FCGR2A	0.424
RHOB	0.399
RHOB	0.399
OSMR	0.631
OSMR	0.631
GZMA	0.526
GZMA	0.526
IL9	0.855
IL9	0.855
EGFR	0.728
EGFR	0.728
TNFRSF10B	0.312
TNFRSF10B	0.312
IFNA1	0.511
IFNA1	0.511
NOTCH1	0.398
NOTCH1	0.398
CD226	0.594
CD226	0.594
IL18	0.9
IL18	0.9
TNFSF4	0.49
TNFSF4	0.49
ITGA1	0.399
ITGA1	0.399
THY1	0.39
THY1	0.39
RHOC	0.413
RHOC	0.413
CSF1R	0.404
CSF1R	0.404
CXCL13	0.473
CXCL13	0.473
KIT	0.471
KIT	0.471
IL17RB	0.325
IL17RB	0.325
CD1A	0.431
CD1A	0.431
IL10RB	0.71
IL10RB	0.71
IFNGR2	0.689
IFNGR2	0.689
S100B	0.398
S100B	0.398
KIR3DL3	0.441
KIR3DL3	0.441
NCR1	0.821
NCR1	0.821
CXCR5	0.441
CXCR5	0.441
CCR2	0.5
CCR2	0.5
CCR5	0.607
CCR5	0.607
STAT5B	0.982
STAT5B	0.982
CXCL16	0.369
CXCL16	0.369
VCAM1	0.683
VCAM1	0.683
REL	0.326
REL	0.326
CXCR1	0.325
CXCR1	0.325
RETNLB	0.295
RETNLB	0.295
ALB	0.48
ALB	0.48
CXCL3	0.451
CXCL3	0.451
CXCL5	0.576
CXCL5	0.576
CCR1	0.425
CCR1	0.425
ANXA5	0.467
ANXA5	0.467
