interactor	score
OPRM1	0.926
OPRM1	0.926
AGTR1	0.926
AGTR1	0.926
PTGER3	0.926
PTGER3	0.926
ADRBK1	0.926
ADRBK1	0.926
CNR1	0.926
CNR1	0.926
LPAR3	0.929
LPAR3	0.929
TLR4	0.93
TLR4	0.93
ATF4	0.932
ATF4	0.932
CCR10	0.932
CCR10	0.932
LPAR2	0.932
LPAR2	0.932
MMP9	0.933
MMP9	0.933
LPAR1	0.934
LPAR1	0.934
CCR9	0.935
CCR9	0.935
CCL16	0.935
CCL16	0.935
FPR3	0.935
FPR3	0.935
CCR4	0.937
CCR4	0.937
GNAI2	0.937
GNAI2	0.937
ADORA1	0.937
ADORA1	0.937
LYN	0.937
LYN	0.937
CCR8	0.937
CCR8	0.937
HCK	0.937
HCK	0.937
POMC	0.939
POMC	0.939
ADORA3	0.939
ADORA3	0.939
CXCR6	0.94
CXCR6	0.94
EHMT2	0.946
EHMT2	0.946
ANXA1	0.946
ANXA1	0.946
CCL25	0.948
CCL25	0.948
FPR1	0.95
FPR1	0.95
CX3CR1	0.951
CX3CR1	0.951
VEGFA	0.954
VEGFA	0.954
SAA1	0.955
SAA1	0.955
C5AR1	0.955
C5AR1	0.955
CCL19	0.956
CCL19	0.956
CCR3	0.958
CCR3	0.958
PTGS2	0.958
PTGS2	0.958
CXCR3	0.965
CXCR3	0.965
CXCL11	0.968
CXCL11	0.968
JUN	0.971
JUN	0.971
CXCL12	0.972
CXCL12	0.972
FPR2	0.972
FPR2	0.972
TNF	0.973
TNF	0.973
CXCL9	0.974
CXCL9	0.974
CCL4L1	0.976
CCL4L1	0.976
CXCR4	0.98
CXCR4	0.98
ACKR1	0.981
ACKR1	0.981
CXCL2	0.983
CXCL2	0.983
CXCL1	0.985
CXCL1	0.985
IL6	0.985
IL6	0.985
RELA	0.987
RELA	0.987
CCL20	0.988
CCL20	0.988
CCL4	0.991
CCL4	0.991
CCL5	0.993
CCL5	0.993
IL10	0.996
IL10	0.996
CXCR2	0.997
CXCR2	0.997
CFTR	0.745
CFTR	0.745
CX3CL1	0.967
CX3CL1	0.967
HEBP1	0.9
HEBP1	0.9
TNFRSF1A	0.678
TNFRSF1A	0.678
DRD4	0.909
DRD4	0.909
MIF	0.675
MIF	0.675
MAPK1	0.842
MAPK1	0.842
HMOX1	0.784
HMOX1	0.784
BDKRB1	0.912
BDKRB1	0.912
NFKBIA	0.749
NFKBIA	0.749
TIMP1	0.812
TIMP1	0.812
MMP2	0.8
MMP2	0.8
CCL22	0.672
CCL22	0.672
CCL17	0.676
CCL17	0.676
DECR1	0.645
DECR1	0.645
EXOSC5	0.9
EXOSC5	0.9
RELB	0.642
RELB	0.642
RETN	0.603
RETN	0.603
TGFB1	0.661
TGFB1	0.661
HGF	0.81
HGF	0.81
NAMPT	0.762
NAMPT	0.762
NOD1	0.656
NOD1	0.656
SERPINE1	0.71
SERPINE1	0.71
C5	0.925
C5	0.925
MPO	0.784
MPO	0.784
CSF3	0.862
CSF3	0.862
CCL2	0.98
CCL2	0.98
CCL1	0.958
CCL1	0.958
CCL13	0.959
CCL13	0.959
CXCL6	0.942
CXCL6	0.942
NFKB1	0.958
NFKB1	0.958
IL2	0.863
IL2	0.863
IFNG	0.887
IFNG	0.887
GAPDH	0.717
GAPDH	0.717
GNB3	0.901
GNB3	0.901
MAPK14	0.974
MAPK14	0.974
HBEGF	0.593
HBEGF	0.593
GRM6	0.9
GRM6	0.9
IL4	0.992
IL4	0.992
IL5	0.838
IL5	0.838
GNB4	0.9
GNB4	0.9
OPRD1	0.921
OPRD1	0.921
SELL	0.677
SELL	0.677
MMP8	0.663
MMP8	0.663
EGR1	0.709
EGR1	0.709
TAS2R8	0.9
TAS2R8	0.9
TAS2R10	0.9
TAS2R10	0.9
TAS2R7	0.9
TAS2R7	0.9
TAS2R9	0.9
TAS2R9	0.9
AHR	0.691
AHR	0.691
TWIST1	0.634
TWIST1	0.634
TNFAIP6	0.807
TNFAIP6	0.807
PI3	0.589
PI3	0.589
SNAI1	0.795
SNAI1	0.795
TREM1	0.659
TREM1	0.659
C3	0.954
C3	0.954
VASP	0.917
VASP	0.917
S1PR4	0.918
S1PR4	0.918
CCR7	0.958
CCR7	0.958
TAS2R3	0.9
TAS2R3	0.9
TAS2R4	0.9
TAS2R4	0.9
TAS2R5	0.9
TAS2R5	0.9
GNG13	0.9
GNG13	0.9
GNG11	0.903
GNG11	0.903
GNGT1	0.904
GNGT1	0.904
MCHR1	0.902
MCHR1	0.902
GALR3	0.9
GALR3	0.9
TAS2R16	0.9
TAS2R16	0.9
CD68	0.68
CD68	0.68
GDF15	0.665
GDF15	0.665
LGALS3	0.681
LGALS3	0.681
SSTR4	0.902
SSTR4	0.902
CRP	0.909
CRP	0.909
NMUR2	0.9
NMUR2	0.9
CHI3L1	0.705
CHI3L1	0.705
KRAS	0.681
KRAS	0.681
HRH4	0.917
HRH4	0.917
MTNR1B	0.908
MTNR1B	0.908
IL1RN	0.875
IL1RN	0.875
GABBR2	0.9
GABBR2	0.9
CCL21	0.957
CCL21	0.957
CCL27	0.95
CCL27	0.95
IER3	0.637
IER3	0.637
TLR2	0.92
TLR2	0.92
MMP7	0.645
MMP7	0.645
MMP13	0.744
MMP13	0.744
ADCY3	0.908
ADCY3	0.908
CDH1	0.763
CDH1	0.763
ANAPC5	0.9
ANAPC5	0.9
GNB5	0.9
GNB5	0.9
RAB11A	0.91
RAB11A	0.91
CREBBP	0.946
CREBBP	0.946
GNA15	0.923
GNA15	0.923
MAPK3	0.817
MAPK3	0.817
EP300	0.959
EP300	0.959
IL1A	0.895
IL1A	0.895
IL1B	0.992
IL1B	0.992
SELP	0.702
SELP	0.702
EPCAM	0.61
EPCAM	0.61
IL7	0.764
IL7	0.764
KDR	0.772
KDR	0.772
NMU	0.903
NMU	0.903
CD80	0.682
CD80	0.682
IL21	0.667
IL21	0.667
FGF2	0.745
FGF2	0.745
IL11	0.674
IL11	0.674
STAT3	0.983
STAT3	0.983
ICAM1	0.928
ICAM1	0.928
KNG1	0.95
KNG1	0.95
RAB7A	0.912
RAB7A	0.912
EGF	0.847
EGF	0.847
EXOSC7	0.9
EXOSC7	0.9
OPRK1	0.921
OPRK1	0.921
GAL	0.913
GAL	0.913
SSTR1	0.905
SSTR1	0.905
BCL2A1	0.593
BCL2A1	0.593
SPG7	0.747
SPG7	0.747
TP53	0.681
TP53	0.681
ACKR3	0.969
ACKR3	0.969
RAB5A	0.912
RAB5A	0.912
IL9	0.705
IL9	0.705
EGFR	0.817
EGFR	0.817
ATM	0.657
ATM	0.657
ADRA2A	0.917
ADRA2A	0.917
IL18	0.84
IL18	0.84
MCHR2	0.91
MCHR2	0.91
LY96	0.639
LY96	0.639
APP	0.934
APP	0.934
ADCY8	0.903
ADCY8	0.903
CXCL13	0.912
CXCL13	0.912
SST	0.926
SST	0.926
HTR5A	0.9
HTR5A	0.9
CXCR5	0.949
CXCR5	0.949
CCR2	0.967
CCR2	0.967
CCR5	0.967
CCR5	0.967
STAT5B	0.651
STAT5B	0.651
CXCL16	0.956
CXCL16	0.956
SSTR5	0.902
SSTR5	0.902
ADCY9	0.903
ADCY9	0.903
GNG3	0.9
GNG3	0.9
VCAM1	0.798
VCAM1	0.798
REL	0.605
REL	0.605
CXCR1	0.996
CXCR1	0.996
ALB	0.841
ALB	0.841
CXCL3	0.964
CXCL3	0.964
CXCL5	0.942
CXCL5	0.942
PPBP	0.93
PPBP	0.93
PF4	0.95
PF4	0.95
CCR1	0.961
CCR1	0.961
CAMP	0.817
CAMP	0.817
IL15	0.802
IL15	0.802
TLR3	0.86
TLR3	0.86
IL3	0.676
IL3	0.676
CSF2	0.906
CSF2	0.906
ADCY1	0.9
ADCY1	0.9
NOS3	0.588
NOS3	0.588
OXGR1	0.901
OXGR1	0.901
AVPR1A	0.6
AVPR1A	0.6
GALR1	0.9
GALR1	0.9
MMP3	0.703
MMP3	0.703
NOD2	0.681
NOD2	0.681
GNG8	0.903
GNG8	0.903
PNOC	0.9
PNOC	0.9
C3AR1	0.937
C3AR1	0.937
CCL11	0.804
CCL11	0.804
RNASE3	0.596
RNASE3	0.596
BCL2L1	0.719
BCL2L1	0.719
IGF1	0.815
IGF1	0.815
INSL5	0.9
INSL5	0.9
MTNR1A	0.908
MTNR1A	0.908
IL17D	0.67
IL17D	0.67
IL16	0.681
IL16	0.681
DEFB4A	0.671
DEFB4A	0.671
UBE2E1	0.904
UBE2E1	0.904
CTLA4	0.774
CTLA4	0.774
IL13	0.983
IL13	0.983
GNB2	0.902
GNB2	0.902
S1PR1	0.923
S1PR1	0.923
CEBPB	0.969
CEBPB	0.969
CXCL10	0.987
CXCL10	0.987
NMUR1	0.9
NMUR1	0.9
GRM5	0.616
GRM5	0.616
FOS	0.749
FOS	0.749
GPR37	0.901
GPR37	0.901
