interactor	score
CD48	0.323
SPIB	0.323
SPIB	0.323
XCL1	0.324
XCL1	0.324
IL17RA	0.324
IL17RA	0.324
ITK	0.324
ITK	0.324
CADM1	0.325
CADM1	0.325
ETS1	0.325
ETS1	0.325
ERBB2	0.325
ERBB2	0.325
CCR1	0.326
CCR1	0.326
RUNX2	0.327
RUNX2	0.327
CD247	0.328
CD247	0.328
LTB4R	0.329
LTB4R	0.329
JUN	0.33
JUN	0.33
MX1	0.33
MX1	0.33
TNFRSF14	0.33
TNFRSF14	0.33
SELE	0.33
SELE	0.33
IL24	0.331
IL24	0.331
CCR3	0.332
CCR3	0.332
SERPINB7	0.334
SERPINB7	0.334
CD47	0.335
CD47	0.335
SERPINB5	0.335
SERPINB5	0.335
STAT2	0.336
STAT2	0.336
BTK	0.338
BTK	0.338
SERPINB2	0.34
SERPINB2	0.34
CASP3	0.343
CASP3	0.343
LAMA1	0.345
LAMA1	0.345
FOXO3	0.345
FOXO3	0.345
CNTN5	0.345
CNTN5	0.345
PHF6	0.345
PHF6	0.345
MAPK8	0.347
MAPK8	0.347
RHOBTB2	0.347
RHOBTB2	0.347
PSMA7	0.347
PSMA7	0.347
SRC	0.349
SRC	0.349
RHOU	0.349
RHOU	0.349
RHOBTB1	0.349
RHOBTB1	0.349
PLXNA4	0.349
PLXNA4	0.349
NAALADL1	0.349
NAALADL1	0.349
ITIH4	0.351
ITIH4	0.351
RHOF	0.351
RHOF	0.351
RAC3	0.351
RAC3	0.351
SERPINB8	0.353
SERPINB8	0.353
PLXNA1	0.353
PLXNA1	0.353
ICOSL	0.354
ICOSL	0.354
B7RP1	0.354
B7RP1	0.354
PLXNA3	0.354
PLXNA3	0.354
NGF	0.354
NGF	0.354
NRP2	0.354
NRP2	0.354
IFNA2	0.354
IFNA2	0.354
IGLL5	0.355
IGLL5	0.355
MLANA	0.355
MLANA	0.355
HLA-A	0.355
HLA-A	0.355
TNFRSF8	0.355
TNFRSF8	0.355
ERVW-1	0.356
ERVW-1	0.356
HPRT1	0.357
HPRT1	0.357
ZBTB7B	0.36
ZBTB7B	0.36
DNTT	0.36
DNTT	0.36
AIRE	0.361
AIRE	0.361
BATF	0.361
BATF	0.361
MYD88	0.366
MYD88	0.366
LTB	0.367
LTB	0.367
CXCR6	0.368
CXCR6	0.368
ITGA2	0.372
ITGA2	0.372
GMPS	0.372
GMPS	0.372
AGXT	0.374
AGXT	0.374
B2M	0.374
B2M	0.374
MOG	0.377
MOG	0.377
IKZF3	0.379
IKZF3	0.379
FN1	0.384
FN1	0.384
IL18R1	0.385
IL18R1	0.385
CD244	0.386
CD244	0.386
S100B	0.386
S100B	0.386
PTCRA	0.387
PTCRA	0.387
SYK	0.388
SYK	0.388
MTOR	0.388
MTOR	0.388
SLITRK1	0.388
SLITRK1	0.388
PPBP	0.393
PPBP	0.393
ZBTB16	0.396
ZBTB16	0.396
FGF13	0.398
FGF13	0.398
ABL1	0.398
ABL1	0.398
CCL26	0.398
CCL26	0.398
MAGEA3	0.4
MAGEA3	0.4
TP53	0.4
TP53	0.4
BCL11B	0.4
BCL11B	0.4
FCGR2A	0.4
FCGR2A	0.4
S1PR1	0.4
S1PR1	0.4
LEP	0.4
LEP	0.4
PTP4A3	0.401
PTP4A3	0.401
SLC39A10	0.401
SLC39A10	0.401
CCR2	0.402
CCR2	0.402
TCF7	0.402
TCF7	0.402
ICOS	0.408
ICOS	0.408
IL19	0.41
IL19	0.41
GZMA	0.411
GZMA	0.411
IRF8	0.411
IRF8	0.411
CD1A	0.412
CD1A	0.412
ENTPD1	0.412
ENTPD1	0.412
CTAG1B	0.414
CTAG1B	0.414
CTAG1A	0.414
CTAG1A	0.414
CCL18	0.414
CCL18	0.414
TNFRSF1B	0.415
TNFRSF1B	0.415
ENSG00000173366	0.416
ENSG00000173366	0.416
PRKDC	0.416
PRKDC	0.416
IL17RB	0.416
IL17RB	0.416
NELFCD	0.416
NELFCD	0.416
FCGR2B	0.418
FCGR2B	0.418
VAV1	0.419
VAV1	0.419
ITGA4	0.42
ITGA4	0.42
CISH	0.42
CISH	0.42
CD58	0.42
CD58	0.42
MME	0.42
MME	0.42
CCL24	0.423
CCL24	0.423
NFIL3	0.424
NFIL3	0.424
CSF1R	0.424
CSF1R	0.424
NCR2	0.424
NCR2	0.424
CD1E	0.425
CD1E	0.425
KLRC1	0.426
KLRC1	0.426
ITPKB	0.426
ITPKB	0.426
IL31	0.428
IL31	0.428
IGLL1	0.428
IGLL1	0.428
CD1B	0.428
CD1B	0.428
CD7	0.429
CD7	0.429
PTGDR2	0.429
PTGDR2	0.429
TFRC	0.429
TFRC	0.429
BIRC2	0.43
BIRC2	0.43
TLR6	0.431
TLR6	0.431
PDPN	0.431
PDPN	0.431
IGF1	0.432
IGF1	0.432
TLR10	0.433
TLR10	0.433
CXCL11	0.434
CXCL11	0.434
IL15RA	0.437
IL15RA	0.437
IFNA1	0.44
IFNA1	0.44
TLR5	0.441
TLR5	0.441
CXCL3	0.441
CXCL3	0.441
CD3E	0.441
CD3E	0.441
TNFRSF11B	0.442
TNFRSF11B	0.442
LAMP1	0.442
LAMP1	0.442
CCL25	0.444
CCL25	0.444
CR2	0.444
CR2	0.444
IGHV4-38-2	0.444
IGHV4-38-2	0.444
TXLNA	0.446
TXLNA	0.446
KLRD1	0.448
KLRD1	0.448
INS	0.448
INS	0.448
CD276	0.449
CD276	0.449
ZAP70	0.45
ZAP70	0.45
CD83	0.451
CD83	0.451
SOCS1	0.451
SOCS1	0.451
CD1C	0.451
CD1C	0.451
IL1R1	0.452
IL1R1	0.452
CD24	0.454
CD24	0.454
CCR9	0.455
CCR9	0.455
TLR8	0.455
TLR8	0.455
PRDM1	0.457
PRDM1	0.457
IDO1	0.458
IDO1	0.458
CD8A	0.458
CD8A	0.458
STAT4	0.46
STAT4	0.46
FOXO1	0.46
FOXO1	0.46
PDCD1LG2	0.461
PDCD1LG2	0.461
TLR1	0.466
TLR1	0.466
CXCL2	0.47
CXCL2	0.47
ALB	0.473
ALB	0.473
SLAMF1	0.473
SLAMF1	0.473
ACKR2	0.474
ACKR2	0.474
B3GAT1	0.474
B3GAT1	0.474
PMEL	0.475
PMEL	0.475
FASLG	0.476
FASLG	0.476
IRF4	0.478
IRF4	0.478
KCNMA1	0.479
KCNMA1	0.479
RORC	0.48
RORC	0.48
TYK2	0.48
TYK2	0.48
CARTPT	0.483
CARTPT	0.483
IL17F	0.484
IL17F	0.484
CCL8	0.49
CCL8	0.49
TLR9	0.491
TLR9	0.491
TLR7	0.491
TLR7	0.491
CCL20	0.493
CCL20	0.493
GFI1	0.494
GFI1	0.494
CXCL5	0.499
CXCL5	0.499
THY1	0.506
THY1	0.506
WNT5A	0.507
WNT5A	0.507
PDCD1	0.508
PDCD1	0.508
TNFSF4	0.51
TNFSF4	0.51
STAT6	0.51
STAT6	0.51
TNFRSF18	0.51
TNFRSF18	0.51
EGF	0.511
EGF	0.511
HAVCR2	0.513
HAVCR2	0.513
MATK	0.515
MATK	0.515
BCL2L1	0.515
BCL2L1	0.515
CD2	0.52
CD2	0.52
BCL11A	0.526
BCL11A	0.526
VPREB1	0.53
VPREB1	0.53
BCL2L11	0.533
BCL2L11	0.533
SHC1	0.534
SHC1	0.534
CCRL2	0.534
CCRL2	0.534
AKT1	0.534
AKT1	0.534
NCR1	0.537
NCR1	0.537
ENSG00000255819	0.539
ENSG00000255819	0.539
TLR4	0.539
TLR4	0.539
VCAM1	0.539
VCAM1	0.539
LTA	0.54
LTA	0.54
CD1D	0.542
CD1D	0.542
DDX41	0.543
DDX41	0.543
P2RY8	0.543
P2RY8	0.543
CMKBR6	0.546
CMKBR6	0.546
GPR29	0.546
GPR29	0.546
CXCR4	0.548
CXCR4	0.548
IKZF1	0.549
IKZF1	0.549
FGF2	0.551
FGF2	0.551
CXCR5	0.551
CXCR5	0.551
CXCR3	0.553
CXCR3	0.553
TRAF1	0.558
TRAF1	0.558
EOMES	0.559
EOMES	0.559
TNFSF11	0.559
TNFSF11	0.559
IL22	0.56
IL22	0.56
ICAM1	0.56
ICAM1	0.56
NOTCH1	0.563
NOTCH1	0.563
TNFSF13B	0.563
TNFSF13B	0.563
IL21	0.567
IL21	0.567
STAT3	0.57
STAT3	0.57
NOG	0.575
NOG	0.575
MUC1	0.577
MUC1	0.577
TNFRSF9	0.577
TNFRSF9	0.577
CCR5	0.577
CCR5	0.577
NFATC1	0.577
NFATC1	0.577
CXCL13	0.58
CXCL13	0.58
NCAM1	0.589
NCAM1	0.589
IL33	0.591
IL33	0.591
ITGAX	0.592
ITGAX	0.592
FIGF	0.593
FIGF	0.593
RUNX3	0.593
RUNX3	0.593
ITGAM	0.595
ITGAM	0.595
ITGAL	0.598
ITGAL	0.598
CD274	0.601
CD274	0.601
IL11RA	0.602
IL11RA	0.602
CCL7	0.602
CCL7	0.602
CCL19	0.603
CCL19	0.603
CD86	0.605
CD86	0.605
PAX5	0.606
PAX5	0.606
LCK	0.608
LCK	0.608
CSF1	0.609
CSF1	0.609
CNTFR	0.611
CNTFR	0.611
SPN	0.612
SPN	0.612
CXCL12	0.62
CXCL12	0.62
MMP9	0.62
MMP9	0.62
IFNLR1	0.625
IFNLR1	0.625
DLL1	0.63
DLL1	0.63
CXCL1	0.63
CXCL1	0.63
BTLA	0.632
BTLA	0.632
PRF1	0.632
PRF1	0.632
IL20RA	0.635
IL20RA	0.635
IL16	0.638
IL16	0.638
OSMR	0.64
OSMR	0.64
IL20RB	0.641
IL20RB	0.641
IFNGR2	0.645
IFNGR2	0.645
IL11	0.649
IL11	0.649
KIT	0.653
KIT	0.653
CD40	0.654
CD40	0.654
SOCS3	0.654
SOCS3	0.654
LEPR	0.654
LEPR	0.654
CCL4L1	0.658
CCL4L1	0.658
PECAM1	0.658
PECAM1	0.658
CD80	0.658
CD80	0.658
CD34	0.659
CD34	0.659
IL5RA	0.66
IL5RA	0.66
IL6ST	0.66
IL6ST	0.66
IL13RA2	0.661
IL13RA2	0.661
KLRG1	0.661
KLRG1	0.661
CSF2RB	0.662
CSF2RB	0.662
CD40LG	0.663
CD40LG	0.663
IL22RA2	0.666
IL22RA2	0.666
VEGFA	0.669
VEGFA	0.669
FGF7	0.671
FGF7	0.671
IL18	0.672
IL18	0.672
CSF2RA	0.674
CSF2RA	0.674
RAG2	0.674
RAG2	0.674
TLR3	0.675
TLR3	0.675
BCL6	0.677
BCL6	0.677
CD27	0.681
CD27	0.681
CD44	0.683
CD44	0.683
PTPRC	0.688
PTPRC	0.688
IL10RB	0.69
IL10RB	0.69
MYC	0.691
MYC	0.691
MPL	0.693
MPL	0.693
IL22RA1	0.693
IL22RA1	0.693
IFNGR1	0.693
IFNGR1	0.693
EGFR	0.694
EGFR	0.694
CCL3	0.694
CCL3	0.694
IFNAR2	0.694
IFNAR2	0.694
STAT1	0.699
STAT1	0.699
IL13RA1	0.7
IL13RA1	0.7
CSF3R	0.701
CSF3R	0.701
FLT3LG	0.705
FLT3LG	0.705
GHR	0.706
GHR	0.706
ANXA5	0.709
ANXA5	0.709
PRLR	0.71
PRLR	0.71
IFNAR1	0.714
IFNAR1	0.714
CD19	0.715
CD19	0.715
CCL4	0.72
CCL4	0.72
RAG1	0.731
RAG1	0.731
TNFRSF4	0.733
TNFRSF4	0.733
TSLP	0.738
TSLP	0.738
CD5	0.739
CD5	0.739
FAS	0.742
FAS	0.742
GATA3	0.743
GATA3	0.743
CXCL10	0.745
CXCL10	0.745
IL12RB1	0.745
IL12RB1	0.745
CD28	0.746
CD28	0.746
EBF1	0.749
EBF1	0.749
TNF	0.752
TNF	0.752
CCL5	0.754
CCL5	0.754
IL3RA	0.758
IL3RA	0.758
CTLA4	0.763
CTLA4	0.763
CCL11	0.764
CCL11	0.764
CXCL8	0.764
CXCL8	0.764
IL6R	0.766
IL6R	0.766
IL23R	0.782
IL23R	0.782
IL3	0.79
IL3	0.79
IL4R	0.802
IL4R	0.802
CXCL9	0.805
CXCL9	0.805
JAK2	0.806
JAK2	0.806
IL10	0.809
IL10	0.809
IL13	0.81
IL13	0.81
IL21R	0.816
IL21R	0.816
FOXP3	0.832
FOXP3	0.832
IL9	0.85
IL9	0.85
IL17A	0.873
IL17A	0.873
MCL1	0.88
MCL1	0.88
IL6	0.882
IL6	0.882
IL2RA	0.887
IL2RA	0.887
CSF2	0.895
CSF2	0.895
PIK3R1	0.909
PIK3R1	0.909
IRS2	0.915
IRS2	0.915
IRS1	0.915
IRS1	0.915
CRLF2	0.916
CRLF2	0.916
IL15	0.922
IL15	0.922
JAK1	0.962
JAK1	0.962
JAK3	0.969
JAK3	0.969
IL2RG	0.98
IL2RG	0.98
STAT5B	0.984
STAT5B	0.984
STAT5A	0.985
STAT5A	0.985
IL7R	0.998
IL7R	0.998
SEMA3F	0.349
SEMA3F	0.349
CX3CL1	0.54
CX3CL1	0.54
CD4	0.446
CD4	0.446
CD22	0.337
CD22	0.337
TNFRSF1A	0.512
TNFRSF1A	0.512
TBX21	0.792
TBX21	0.792
LAG3	0.562
LAG3	0.562
THPO	0.555
THPO	0.555
MADCAM1	0.422
MADCAM1	0.422
MIF	0.309
MIF	0.309
OSM	0.446
OSM	0.446
IL2RB	0.919
IL2RB	0.919
GZMB	0.633
GZMB	0.633
TIMP1	0.373
TIMP1	0.373
CCL22	0.549
CCL22	0.549
CCL17	0.537
CCL17	0.537
AQP9	0.518
AQP9	0.518
RHOV	0.351
RHOV	0.351
TGFB1	0.294
TGFB1	0.294
CD79A	0.365
CD79A	0.365
EPOR	0.727
EPOR	0.727
PIK3R2	0.9
PIK3R2	0.9
HGF	0.941
HGF	0.941
BLNK	0.437
BLNK	0.437
CSF3	0.804
CSF3	0.804
CCL2	0.725
CCL2	0.725
CCL1	0.354
CCL1	0.354
CCL13	0.366
CCL13	0.366
FOXN1	0.424
FOXN1	0.424
CD38	0.555
CD38	0.555
CXCL6	0.318
CXCL6	0.318
IL2	0.92
IL2	0.92
SPI1	0.495
SPI1	0.495
CCND1	0.527
CCND1	0.527
IL10RA	0.734
IL10RA	0.734
KITLG	0.714
KITLG	0.714
CD69	0.802
CD69	0.802
IL23A	0.297
IL23A	0.297
CDKN1B	0.534
CDKN1B	0.534
LTBR	0.307
LTBR	0.307
IL26	0.347
IL26	0.347
IFNG	0.738
IFNG	0.738
GAPDH	0.445
GAPDH	0.445
CHPT1	0.373
CHPT1	0.373
AICDA	0.328
AICDA	0.328
KLRB1	0.481
KLRB1	0.481
SLC6A7	0.566
SLC6A7	0.566
IL12B	0.345
IL12B	0.345
IL4	0.86
IL4	0.86
IL5	0.835
IL5	0.835
IL1RL1	0.422
IL1RL1	0.422
ID2	0.551
ID2	0.551
CD160	0.418
CD160	0.418
SELL	0.69
SELL	0.69
RHOQ	0.319
RHOQ	0.319
KLRK1	0.54
KLRK1	0.54
TNFSF10	0.371
TNFSF10	0.371
FLT3	0.682
FLT3	0.682
AHR	0.379
AHR	0.379
PI3	0.294
PI3	0.294
IL9R	0.771
IL9R	0.771
IRF1	0.35
IRF1	0.35
NT5C	0.355
NT5C	0.355
TNFSF9	0.42
TNFSF9	0.42
CD70	0.4
CD70	0.4
CD93	0.324
CD93	0.324
HCST	0.296
HCST	0.296
CCR7	0.696
CCR7	0.696
KLF2	0.422
KLF2	0.422
LIF	0.498
LIF	0.498
DLL4	0.416
DLL4	0.416
CD68	0.295
CD68	0.295
CLEC11A	0.429
CLEC11A	0.429
MICB	0.29
MICB	0.29
EPO	0.496
EPO	0.496
CRP	0.474
CRP	0.474
PDGFRA	0.66
PDGFRA	0.66
NT5E	0.343
NT5E	0.343
IL1RN	0.443
IL1RN	0.443
CCL21	0.57
CCL21	0.57
CCL27	0.591
CCL27	0.591
CLPS	0.635
CLPS	0.635
TLR2	0.491
TLR2	0.491
BCL2L10	0.361
BCL2L10	0.361
PREB	0.641
PREB	0.641
AP5M1	0.309
AP5M1	0.309
PDGFRB	0.661
PDGFRB	0.661
CD33	0.414
CD33	0.414
IL12RB2	0.684
IL12RB2	0.684
PIK3R3	0.9
PIK3R3	0.9
SAMHD1	0.48
SAMHD1	0.48
TCF3	0.575
TCF3	0.575
MAPK3	0.347
MAPK3	0.347
ITGAE	0.526
ITGAE	0.526
IL1A	0.582
IL1A	0.582
IL1B	0.67
IL1B	0.67
IL27RA	0.661
IL27RA	0.661
LIFR	0.68
LIFR	0.68
LY75	0.33
LY75	0.33
SELP	0.342
SELP	0.342
