interactor	score
OASL	0.369
G6PC	0.37
G6PC	0.37
STAT4	0.371
STAT4	0.371
TBX3	0.371
TBX3	0.371
CCRL2	0.373
CCRL2	0.373
CD1C	0.373
CD1C	0.373
RARS	0.374
RARS	0.374
IRG1	0.374
IRG1	0.374
B2M	0.375
B2M	0.375
CDH5	0.376
CDH5	0.376
CCR4	0.377
CCR4	0.377
CD69	0.377
CD69	0.377
HBEGF	0.378
HBEGF	0.378
PPA1	0.38
PPA1	0.38
IL17B	0.381
IL17B	0.381
CD2	0.382
CD2	0.382
CD163	0.382
CD163	0.382
PRF1	0.386
PRF1	0.386
GATA1	0.388
GATA1	0.388
GALK1	0.388
GALK1	0.388
CCR7	0.388
CCR7	0.388
RGMA	0.388
RGMA	0.388
CXCR1	0.389
CXCR1	0.389
THBD	0.389
THBD	0.389
IL31	0.396
IL31	0.396
IL17C	0.396
IL17C	0.396
MMP1	0.396
MMP1	0.396
NT5E	0.396
NT5E	0.396
ITGA4	0.398
ITGA4	0.398
NLRP3	0.398
NLRP3	0.398
DDX41	0.398
DDX41	0.398
NAAA	0.398
NAAA	0.398
CXCR3	0.398
CXCR3	0.398
FGF1	0.398
FGF1	0.398
CD5	0.398
CD5	0.398
GYPB	0.4
GYPB	0.4
ITGAL	0.4
ITGAL	0.4
ANG	0.4
ANG	0.4
NES	0.4
NES	0.4
TSLP	0.401
TSLP	0.401
MAP1B	0.401
MAP1B	0.401
WDR5	0.405
WDR5	0.405
RASGEF1C	0.405
RASGEF1C	0.405
RASGEF1B	0.405
RASGEF1B	0.405
PPAN	0.406
PPAN	0.406
PF4	0.407
PF4	0.407
NOS3	0.408
NOS3	0.408
PLG	0.409
PLG	0.409
JUN	0.41
JUN	0.41
P2RY11	0.41
P2RY11	0.41
IL12B	0.412
IL12B	0.412
YY2	0.414
YY2	0.414
CEBPG	0.414
CEBPG	0.414
CXCL6	0.415
CXCL6	0.415
CEBPB	0.415
CEBPB	0.415
F3	0.415
F3	0.415
SRC	0.416
SRC	0.416
CLIC1	0.416
CLIC1	0.416
TNFSF13B	0.416
TNFSF13B	0.416
IL23A	0.416
IL23A	0.416
HCLS1	0.416
HCLS1	0.416
STAT6	0.417
STAT6	0.417
CDX2	0.418
CDX2	0.418
FASLG	0.42
FASLG	0.42
MAPK8	0.42
MAPK8	0.42
CLEC7A	0.42
CLEC7A	0.42
ENSG00000173366	0.42
ENSG00000173366	0.42
HLA-A	0.42
HLA-A	0.42
SOCS1	0.425
SOCS1	0.425
TNFSF11	0.425
TNFSF11	0.425
PTH	0.426
PTH	0.426
FLT1	0.426
FLT1	0.426
CISH	0.427
CISH	0.427
FCGR2B	0.428
FCGR2B	0.428
ITPKB	0.428
ITPKB	0.428
CCR5	0.429
CCR5	0.429
IDO1	0.433
IDO1	0.433
PLA2G4A	0.434
PLA2G4A	0.434
TYK2	0.439
TYK2	0.439
VWF	0.439
VWF	0.439
FCGR2A	0.44
FCGR2A	0.44
CCL24	0.44
CCL24	0.44
SPTA1	0.44
SPTA1	0.44
ITGA2B	0.441
ITGA2B	0.441
CD7	0.441
CD7	0.441
C5orf42	0.441
C5orf42	0.441
LCN2	0.441
LCN2	0.441
IFNA2	0.441
IFNA2	0.441
TFRC	0.442
TFRC	0.442
IFNB1	0.443
IFNB1	0.443
CD68	0.443
CD68	0.443
GYPA	0.444
GYPA	0.444
SLAMF1	0.446
SLAMF1	0.446
MMP3	0.446
MMP3	0.446
CASP3	0.448
CASP3	0.448
CCL27	0.448
CCL27	0.448
ANGPT2	0.448
ANGPT2	0.448
CEBPA	0.448
CEBPA	0.448
CEACAM8	0.448
CEACAM8	0.448
IL17RC	0.448
IL17RC	0.448
NOTCH1	0.451
NOTCH1	0.451
MAPK3	0.453
MAPK3	0.453
SELP	0.454
SELP	0.454
DPP4	0.455
DPP4	0.455
ITGB1	0.455
ITGB1	0.455
LCK	0.455
LCK	0.455
BDNF	0.456
BDNF	0.456
IL33	0.458
IL33	0.458
CD274	0.463
CD274	0.463
IL31RA	0.469
IL31RA	0.469
IFIT2	0.47
IFIT2	0.47
TP53	0.47
TP53	0.47
ABL1	0.471
ABL1	0.471
ANXA5	0.472
ANXA5	0.472
IL22	0.473
IL22	0.473
ENG	0.473
ENG	0.473
SPP1	0.473
SPP1	0.473
CD28	0.473
CD28	0.473
TEK	0.473
TEK	0.473
TREM1	0.473
TREM1	0.473
G6PC3	0.473
G6PC3	0.473
CXCL13	0.477
CXCL13	0.477
ARG1	0.479
ARG1	0.479
TLR10	0.481
TLR10	0.481
PGF	0.481
PGF	0.481
FGF13	0.485
FGF13	0.485
SLC37A4	0.487
SLC37A4	0.487
CCL1	0.489
CCL1	0.489
GPT	0.491
GPT	0.491
CD44	0.491
CD44	0.491
HAX1	0.491
HAX1	0.491
GAPDH	0.491
GAPDH	0.491
CLEC11A	0.491
CLEC11A	0.491
CD80	0.492
CD80	0.492
CCR2	0.493
CCR2	0.493
CD40	0.493
CD40	0.493
CD86	0.494
CD86	0.494
BIRC3	0.495
BIRC3	0.495
TLR6	0.496
TLR6	0.496
TLR8	0.497
TLR8	0.497
TLR1	0.499
TLR1	0.499
FGF7	0.499
FGF7	0.499
NGF	0.499
NGF	0.499
GMPS	0.5
GMPS	0.5
IL1R1	0.505
IL1R1	0.505
AATK	0.505
AATK	0.505
MATK	0.51
MATK	0.51
ANGPT1	0.51
ANGPT1	0.51
ASPG	0.511
ASPG	0.511
SMUG1	0.511
SMUG1	0.511
THY1	0.511
THY1	0.511
TNFRSF1B	0.511
TNFRSF1B	0.511
IFNA1	0.514
IFNA1	0.514
SPI1	0.514
SPI1	0.514
PTGS2	0.515
PTGS2	0.515
TLR7	0.516
TLR7	0.516
TLR5	0.518
TLR5	0.518
ARHGAP20	0.523
ARHGAP20	0.523
MYD88	0.524
MYD88	0.524
IGF1	0.526
IGF1	0.526
CTLA4	0.528
CTLA4	0.528
ANPEP	0.529
ANPEP	0.529
TLR3	0.53
TLR3	0.53
STAT1	0.53
STAT1	0.53
TLR9	0.531
TLR9	0.531
CD40LG	0.533
CD40LG	0.533
FOXP3	0.533
FOXP3	0.533
UCP1	0.534
UCP1	0.534
FN1	0.535
FN1	0.535
FCGR1A	0.536
FCGR1A	0.536
KDR	0.538
KDR	0.538
NCAM1	0.543
NCAM1	0.543
CCL8	0.548
CCL8	0.548
CXCL11	0.549
CXCL11	0.549
SELE	0.553
SELE	0.553
ITGAX	0.554
ITGAX	0.554
CSF1R	0.556
CSF1R	0.556
STAT5B	0.557
STAT5B	0.557
SELL	0.559
SELL	0.559
STAT5A	0.559
STAT5A	0.559
FUT4	0.56
FUT4	0.56
CXCL3	0.563
CXCL3	0.563
PECAM1	0.563
PECAM1	0.563
INS	0.564
INS	0.564
MMP14	0.564
MMP14	0.564
LTA	0.567
LTA	0.567
IRF8	0.569
IRF8	0.569
IL1RN	0.579
IL1RN	0.579
IL17RA	0.579
IL17RA	0.579
IL16	0.58
IL16	0.58
EDN1	0.582
EDN1	0.582
PROM1	0.583
PROM1	0.583
CD38	0.587
CD38	0.587
ADIPOQ	0.588
ADIPOQ	0.588
TLR2	0.591
TLR2	0.591
VCAM1	0.592
VCAM1	0.592
OAT	0.593
OAT	0.593
PTPN11	0.594
PTPN11	0.594
IFNLR1	0.6
IFNLR1	0.6
CCL20	0.605
CCL20	0.605
MMP9	0.606
MMP9	0.606
CRLF2	0.609
CRLF2	0.609
IL11RA	0.611
IL11RA	0.611
ICAM1	0.615
ICAM1	0.615
IL20RB	0.615
IL20RB	0.615
IL22RA2	0.62
IL22RA2	0.62
MME	0.625
MME	0.625
IFNGR2	0.625
IFNGR2	0.625
CRP	0.629
CRP	0.629
CD19	0.63
CD19	0.63
TLR4	0.63
TLR4	0.63
IL20RA	0.63
IL20RA	0.63
BCL2L1	0.633
BCL2L1	0.633
IL9R	0.634
IL9R	0.634
IL13RA1	0.634
IL13RA1	0.634
IL21R	0.636
IL21R	0.636
PRTN3	0.637
PRTN3	0.637
GFI1	0.638
GFI1	0.638
IL18	0.639
IL18	0.639
LRG1	0.64
LRG1	0.64
ALB	0.641
ALB	0.641
SAA1	0.641
SAA1	0.641
CD177	0.643
CD177	0.643
MYC	0.643
MYC	0.643
IFNAR2	0.643
IFNAR2	0.643
IL27RA	0.644
IL27RA	0.644
IL5RA	0.644
IL5RA	0.644
LIF	0.647
LIF	0.647
IL13RA2	0.65
IL13RA2	0.65
IL25	0.653
IL25	0.653
CD33	0.654
CD33	0.654
IL12RB2	0.66
IL12RB2	0.66
CNTFR	0.66
CNTFR	0.66
PDGFRA	0.661
PDGFRA	0.661
IFNGR1	0.663
IFNGR1	0.663
IL6ST	0.667
IL6ST	0.667
PSMA7	0.67
PSMA7	0.67
FLT3LG	0.671
FLT3LG	0.671
FGF2	0.673
FGF2	0.673
KIT	0.674
KIT	0.674
PTPRC	0.674
PTPRC	0.674
IL10RB	0.675
IL10RB	0.675
PRLR	0.675
PRLR	0.675
GHR	0.678
GHR	0.678
ERBB2	0.682
ERBB2	0.682
IFNAR1	0.684
IFNAR1	0.684
CXCL9	0.684
CXCL9	0.684
IL22RA1	0.687
IL22RA1	0.687
CCL4L1	0.693
CCL4L1	0.693
CCL7	0.693
CCL7	0.693
IL10RA	0.693
IL10RA	0.693
IL12RB1	0.694
IL12RB1	0.694
IL2RG	0.696
IL2RG	0.696
IL11	0.7
IL11	0.7
IL4R	0.704
IL4R	0.704
IL23R	0.707
IL23R	0.707
CSF2RB	0.708
CSF2RB	0.708
FLT3	0.712
FLT3	0.712
LEPR	0.713
LEPR	0.713
LIFR	0.717
LIFR	0.717
CXCL5	0.719
CXCL5	0.719
IL7R	0.72
IL7R	0.72
CXCR2	0.726
CXCR2	0.726
PDGFRB	0.728
PDGFRB	0.728
AKT1	0.73
AKT1	0.73
JAK3	0.731
JAK3	0.731
IL1A	0.733
IL1A	0.733
PROK2	0.734
PROK2	0.734
IFNG	0.735
IFNG	0.735
IL17F	0.74
IL17F	0.74
SOCS3	0.743
SOCS3	0.743
CXCL2	0.744
CXCL2	0.744
IL6R	0.758
IL6R	0.758
CCL4	0.76
CCL4	0.76
IL15	0.762
IL15	0.762
CCL3	0.764
CCL3	0.764
IL3RA	0.766
IL3RA	0.766
EGFR	0.767
EGFR	0.767
JAK1	0.775
JAK1	0.775
EGF	0.776
EGF	0.776
CSF2RA	0.778
CSF2RA	0.778
CXCL10	0.778
CXCL10	0.778
IL2RA	0.781
IL2RA	0.781
IL9	0.782
IL9	0.782
VEGFA	0.788
VEGFA	0.788
IL2	0.796
IL2	0.796
CSF1	0.799
CSF1	0.799
CXCL1	0.802
CXCL1	0.802
CSH2	0.804
CSH2	0.804
IL7	0.804
IL7	0.804
CSH1	0.804
CSH1	0.804
IL13	0.809
IL13	0.809
MPL	0.811
MPL	0.811
ITGAM	0.82
ITGAM	0.82
OSMR	0.82
OSMR	0.82
IL5	0.821
IL5	0.821
CCL11	0.824
CCL11	0.824
JAK2	0.825
JAK2	0.825
CCL5	0.826
CCL5	0.826
GH1	0.826
GH1	0.826
TNF	0.827
TNF	0.827
KITLG	0.836
KITLG	0.836
CXCR4	0.839
CXCR4	0.839
ELANE	0.852
ELANE	0.852
IL1B	0.859
IL1B	0.859
CXCL8	0.862
CXCL8	0.862
CXCL12	0.863
CXCL12	0.863
PRL	0.864
PRL	0.864
IL4	0.868
IL4	0.868
CNTF	0.883
CNTF	0.883
CCL2	0.885
CCL2	0.885
IL3	0.897
IL3	0.897
IL17A	0.899
IL17A	0.899
LEP	0.906
LEP	0.906
CD34	0.92
CD34	0.92
IL6	0.921
IL6	0.921
CSF2	0.931
CSF2	0.931
STAT3	0.965
STAT3	0.965
EPO	0.981
EPO	0.981
IL10	0.987
IL10	0.987
CSF3R	0.993
CSF3R	0.993
CX3CL1	0.599
CX3CL1	0.599
TNFRSF1A	0.491
TNFRSF1A	0.491
FGF4	0.357
FGF4	0.357
NGFR	0.363
NGFR	0.363
TBX21	0.352
TBX21	0.352
TSPAN32	0.298
TSPAN32	0.298
THPO	0.956
THPO	0.956
CEBPE	0.42
CEBPE	0.42
FGF22	0.328
FGF22	0.328
MIF	0.4
MIF	0.4
OSM	0.548
OSM	0.548
MAPK1	0.618
MAPK1	0.618
IL2RB	0.652
IL2RB	0.652
CTSG	0.484
CTSG	0.484
GZMB	0.347
GZMB	0.347
NFKBIA	0.335
NFKBIA	0.335
TIMP1	0.498
TIMP1	0.498
OLFM4	0.544
OLFM4	0.544
MMP2	0.666
MMP2	0.666
CCL22	0.51
CCL22	0.51
CCL17	0.479
CCL17	0.479
NME3	0.354
NME3	0.354
DECR1	0.425
DECR1	0.425
TGFB1	0.42
TGFB1	0.42
NKG7	0.64
NKG7	0.64
CEACAM5	0.325
CEACAM5	0.325
EPOR	0.773
EPOR	0.773
HGF	0.648
HGF	0.648
SERPINE1	0.416
SERPINE1	0.416
MPO	0.792
MPO	0.792
CRYBA1	0.468
CRYBA1	0.468
