interactor	score
GNLY	0.411
NMU	0.9
NMU	0.9
CD80	0.694
CD80	0.694
FGF2	0.473
FGF2	0.473
STAT3	0.943
STAT3	0.943
ICAM1	0.605
ICAM1	0.605
KNG1	0.903
KNG1	0.903
EGF	0.444
EGF	0.444
PRKAR2A	0.9
PRKAR2A	0.9
OPRK1	0.915
OPRK1	0.915
GAL	0.909
GAL	0.909
PRKAR2B	0.9
PRKAR2B	0.9
IDE	0.877
IDE	0.877
ITIH4	0.514
ITIH4	0.514
CD27	0.429
CD27	0.429
SSTR1	0.909
SSTR1	0.909
GPR65	0.358
GPR65	0.358
BCL2A1	0.484
BCL2A1	0.484
IGSF6	0.37
IGSF6	0.37
IRF8	0.518
IRF8	0.518
CD53	0.4
CD53	0.4
FCGR2A	0.43
FCGR2A	0.43
ACKR3	0.933
ACKR3	0.933
GZMA	0.517
GZMA	0.517
IL9	0.693
IL9	0.693
HTR2C	0.908
HTR2C	0.908
IFNA1	0.44
IFNA1	0.44
ADRA2A	0.909
ADRA2A	0.909
IL18	0.66
IL18	0.66
MCHR2	0.908
MCHR2	0.908
APP	0.917
APP	0.917
CSF1R	0.545
CSF1R	0.545
ADCY8	0.9
ADCY8	0.9
GNAQ	0.9
GNAQ	0.9
CXCL13	0.965
CXCL13	0.965
SST	0.903
SST	0.903
HTR5A	0.908
HTR5A	0.908
FCER1G	0.375
FCER1G	0.375
S100B	0.354
S100B	0.354
CXCR5	0.969
CXCR5	0.969
CCR2	0.979
CCR2	0.979
CCR5	0.997
CCR5	0.997
PTGER1	0.909
PTGER1	0.909
AP2M1	0.9
AP2M1	0.9
CXCL16	0.953
CXCL16	0.953
SSTR5	0.91
SSTR5	0.91
ADCY9	0.9
ADCY9	0.9
GNG3	0.9
GNG3	0.9
VCAM1	0.577
VCAM1	0.577
CXCR1	0.963
CXCR1	0.963
ALB	0.655
ALB	0.655
CXCL3	0.965
CXCL3	0.965
CXCL5	0.971
CXCL5	0.971
PPBP	0.952
PPBP	0.952
PF4	0.955
PF4	0.955
CCR1	0.989
CCR1	0.989
IL15	0.746
IL15	0.746
TLR3	0.552
TLR3	0.552
IL3	0.602
IL3	0.602
CSF2	0.765
CSF2	0.765
ADCY1	0.9
ADCY1	0.9
DEFA4	0.4
DEFA4	0.4
OXGR1	0.9
OXGR1	0.9
CLEC4E	0.365
CLEC4E	0.365
GALR1	0.908
GALR1	0.908
MMP3	0.366
MMP3	0.366
NOD2	0.41
NOD2	0.41
GNG8	0.9
GNG8	0.9
PNOC	0.905
PNOC	0.905
C3AR1	0.948
C3AR1	0.948
CCL11	0.911
CCL11	0.911
MAP2K1	0.91
MAP2K1	0.91
CLEC7A	0.359
CLEC7A	0.359
INSL5	0.9
INSL5	0.9
MTNR1A	0.908
MTNR1A	0.908
IL16	0.675
IL16	0.675
CTLA4	0.581
CTLA4	0.581
CD14	0.456
CD14	0.456
IL13	0.741
IL13	0.741
GNB2	0.9
GNB2	0.9
ADRB2	0.914
ADRB2	0.914
S1PR1	0.914
S1PR1	0.914
TUB	0.908
TUB	0.908
CXCL10	0.991
CXCL10	0.991
NMUR1	0.908
NMUR1	0.908
IL7R	0.391
IL7R	0.391
SLAMF1	0.408
SLAMF1	0.408
FOS	0.931
FOS	0.931
GPR37	0.908
GPR37	0.908
CHRM1	0.9
CHRM1	0.9
CXCL8	0.991
CXCL8	0.991
ADRA1B	0.908
ADRA1B	0.908
CXCL11	0.973
CXCL11	0.973
P2RY12	0.912
P2RY12	0.912
HTR1E	0.908
HTR1E	0.908
MMP14	0.453
MMP14	0.453
ATP5S	0.379
ATP5S	0.379
P2RY14	0.905
P2RY14	0.905
F2	0.908
F2	0.908
CCL19	0.925
CCL19	0.925
TLR10	0.475
TLR10	0.475
P2RY2	0.905
P2RY2	0.905
XCR1	0.794
XCR1	0.794
PCP2	0.9
PCP2	0.9
ADCY6	0.9
ADCY6	0.9
CMKLR1	0.358
CMKLR1	0.358
HAVCR2	0.39
HAVCR2	0.39
TLR8	0.63
TLR8	0.63
ADCY4	0.904
ADCY4	0.904
ADRBK1	0.907
ADRBK1	0.907
GNAI2	0.919
GNAI2	0.919
C1QB	0.469
C1QB	0.469
CD209	0.38
CD209	0.38
HTR1A	0.908
HTR1A	0.908
CXCR2	0.964
CXCR2	0.964
P2RY13	0.914
P2RY13	0.914
TAC1	0.477
TAC1	0.477
HTR1F	0.908
HTR1F	0.908
PENK	0.9
PENK	0.9
CD28	0.46
CD28	0.46
CCR8	0.973
CCR8	0.973
NOS2	0.357
NOS2	0.357
CSF1	0.605
CSF1	0.605
TAS2R60	0.9
TAS2R60	0.9
LPAR5	0.911
LPAR5	0.911
IL3RA	0.367
IL3RA	0.367
DEFA3	0.419
DEFA3	0.419
S1PR5	0.903
S1PR5	0.903
RXFP3	0.908
RXFP3	0.908
SOCS1	0.357
SOCS1	0.357
GALR2	0.908
GALR2	0.908
NPW	0.903
NPW	0.903
NPBWR1	0.908
NPBWR1	0.908
SOCS3	0.387
SOCS3	0.387
IL1R2	0.439
IL1R2	0.439
SELE	0.477
SELE	0.477
TAS1R1	0.9
TAS1R1	0.9
CD86	0.692
CD86	0.692
PMCH	0.903
PMCH	0.903
CCR10	0.937
CCR10	0.937
NPY2R	0.922
NPY2R	0.922
CCR4	0.942
CCR4	0.942
NPB	0.9
NPB	0.9
PTGDR2	0.91
PTGDR2	0.91
LAMP1	0.447
LAMP1	0.447
TAS2R42	0.9
TAS2R42	0.9
GNG2	0.902
GNG2	0.902
PDCD1	0.402
PDCD1	0.402
OPRL1	0.916
OPRL1	0.916
CXCL14	0.421
CXCL14	0.421
NLRP3	0.477
NLRP3	0.477
IL17F	0.415
IL17F	0.415
PLCB1	0.9
PLCB1	0.9
FPR3	0.925
FPR3	0.925
NCR3	0.367
NCR3	0.367
OAS2	0.36
OAS2	0.36
HRH3	0.91
HRH3	0.91
ADCY2	0.9
ADCY2	0.9
GNAI1	0.9
GNAI1	0.9
GPR18	0.906
GPR18	0.906
GPR29	0.6
GPR29	0.6
GRM8	0.9
GRM8	0.9
IL17A	0.739
IL17A	0.739
TAS1R3	0.9
TAS1R3	0.9
FN1	0.405
FN1	0.405
C5AR1	0.94
C5AR1	0.94
PTGER3	0.917
PTGER3	0.917
ARG1	0.359
ARG1	0.359
IRF5	0.917
IRF5	0.917
CCRL2	0.678
CCRL2	0.678
SSTR2	0.91
SSTR2	0.91
CCR9	0.947
CCR9	0.947
GRM7	0.9
GRM7	0.9
CX3CR1	0.956
CX3CR1	0.956
FCGR2B	0.546
FCGR2B	0.546
CCL20	0.97
CCL20	0.97
AP2A1	0.9
AP2A1	0.9
CD163	0.497
CD163	0.497
PYY	0.902
PYY	0.902
TLR9	0.552
TLR9	0.552
MPEG1	0.421
MPEG1	0.421
STAT1	0.471
STAT1	0.471
CCL28	0.907
CCL28	0.907
NPY1R	0.922
NPY1R	0.922
DRD2	0.908
DRD2	0.908
CXCL9	0.985
CXCL9	0.985
TLR1	0.585
TLR1	0.585
SUCNR1	0.907
SUCNR1	0.907
GRM3	0.9
GRM3	0.9
AGT	0.9
AGT	0.9
GPR31	0.914
GPR31	0.914
EZR	0.905
EZR	0.905
ADORA1	0.919
ADORA1	0.919
GPR37L1	0.908
GPR37L1	0.908
RGS1	0.725
RGS1	0.725
PTGS2	0.479
PTGS2	0.479
NCF2	0.573
NCF2	0.573
FASLG	0.453
FASLG	0.453
XCL1	0.712
XCL1	0.712
XCL2	0.447
XCL2	0.447
FCGR3A	0.449
FCGR3A	0.449
MNDA	0.356
MNDA	0.356
CD1C	0.424
CD1C	0.424
RXFP4	0.908
RXFP4	0.908
IL6R	0.436
IL6R	0.436
S100A8	0.365
S100A8	0.365
S100A12	0.381
S100A12	0.381
S100A9	0.396
S100A9	0.396
CTSS	0.442
CTSS	0.442
FCGR1A	0.367
FCGR1A	0.367
CD2	0.389
CD2	0.389
CNR1	0.912
CNR1	0.912
ADORA3	0.927
ADORA3	0.927
NPBWR2	0.908
NPBWR2	0.908
GNAI3	0.9
GNAI3	0.9
HTR1B	0.908
HTR1B	0.908
GBP5	0.49
GBP5	0.49
GBP2	0.416
GBP2	0.416
GBP1	0.359
GBP1	0.359
CD40LG	0.62
CD40LG	0.62
GNG5	0.9
GNG5	0.9
PRKACB	0.9
PRKACB	0.9
GNG12	0.9
GNG12	0.9
GNAS	0.9
GNAS	0.9
JUN	0.932
JUN	0.932
IFIT1	0.4
IFIT1	0.4
IFIT2	0.391
IFIT2	0.391
AGTR2	0.912
AGTR2	0.912
CD40	0.588
CD40	0.588
MMP9	0.58
MMP9	0.58
DNM1	0.901
DNM1	0.901
SRC	0.918
SRC	0.918
CXCR3	0.974
CXCR3	0.974
TLR4	0.661
TLR4	0.661
FGR	0.939
FGR	0.939
IL2RG	0.448
IL2RG	0.448
CD52	0.388
CD52	0.388
GNG10	0.9
GNG10	0.9
NPY4R	0.908
NPY4R	0.908
LPAR1	0.91
LPAR1	0.91
CNR2	0.917
CNR2	0.917
P2RY4	0.9
P2RY4	0.9
HTR1D	0.908
HTR1D	0.908
C1QC	0.407
C1QC	0.407
C1QA	0.46
C1QA	0.46
GPSM3	0.91
GPSM3	0.91
TAS1R2	0.9
TAS1R2	0.9
SYK	0.399
SYK	0.399
S1PR3	0.902
S1PR3	0.902
TNFSF13B	0.421
TNFSF13B	0.421
AIF1	0.431
AIF1	0.431
FOXP3	0.535
FOXP3	0.535
TNFRSF1B	0.576
TNFRSF1B	0.576
GPR183	0.949
GPR183	0.949
NMS	0.9
NMS	0.9
ANXA1	0.908
ANXA1	0.908
GABBR1	0.9
GABBR1	0.9
CORT	0.901
CORT	0.901
PRKACG	0.9
PRKACG	0.9
IRG1	0.669
IRG1	0.669
CYBB	0.357
CYBB	0.357
OXER1	0.913
OXER1	0.913
CD83	0.601
CD83	0.601
TNFRSF4	0.4
TNFRSF4	0.4
EDN1	0.921
EDN1	0.921
DDX58	0.37
DDX58	0.37
LY86	0.408
LY86	0.408
IL2RA	0.608
IL2RA	0.608
IFNA2	0.382
IFNA2	0.382
IFNB1	0.675
IFNB1	0.675
TLR7	0.619
TLR7	0.619
IRF4	0.373
IRF4	0.373
IL33	0.389
IL33	0.389
CD274	0.523
CD274	0.523
GNG7	0.9
GNG7	0.9
TAS2R1	0.9
TAS2R1	0.9
DRD3	0.908
DRD3	0.908
HCAR2	0.925
HCAR2	0.925
CCL25	0.954
CCL25	0.954
TAS2R19	0.9
TAS2R19	0.9
TAS2R31	0.9
TAS2R31	0.9
TAS2R13	0.9
TAS2R13	0.9
LILRB2	0.607
LILRB2	0.607
GNG4	0.9
GNG4	0.9
GPR55	0.905
GPR55	0.905
PRKAR1A	0.9
PRKAR1A	0.9
ADCY7	0.902
ADCY7	0.902
PSAP	0.9
PSAP	0.9
GPT	0.44
GPT	0.44
GRM2	0.9
GRM2	0.9
SPP1	0.396
SPP1	0.396
MAPK8	0.398
MAPK8	0.398
CXCL1	0.978
CXCL1	0.978
IL4R	0.357
IL4R	0.357
CXCL12	0.965
CXCL12	0.965
GPER1	0.9
GPER1	0.9
NCF4	0.391
NCF4	0.391
IL15RA	0.395
IL15RA	0.395
INS	0.398
INS	0.398
IRF7	0.474
IRF7	0.474
ITGB2	0.486
ITGB2	0.486
GNAT3	0.9
GNAT3	0.9
MX1	0.407
MX1	0.407
CMKBR6	0.837
CMKBR6	0.837
CSF2RB	0.432
CSF2RB	0.432
POMC	0.921
POMC	0.921
NPY	0.92
NPY	0.92
SAA1	0.936
SAA1	0.936
GPSM2	0.9
GPSM2	0.9
PPARA	0.904
PPARA	0.904
IL6	0.829
IL6	0.829
PRKAR1B	0.9
PRKAR1B	0.9
ADRA2C	0.908
ADRA2C	0.908
TAS2R41	0.9
TAS2R41	0.9
TAS2R40	0.9
TAS2R40	0.9
IL1R1	0.422
IL1R1	0.422
CXCR4	0.97
CXCR4	0.97
HCAR1	0.913
HCAR1	0.913
TLR6	0.508
TLR6	0.508
APLN	0.9
APLN	0.9
GPSM1	0.9
GPSM1	0.9
OPRM1	0.918
OPRM1	0.918
LPAR3	0.909
LPAR3	0.909
CXCR6	0.949
CXCR6	0.949
RLN3	0.9
RLN3	0.9
PRF1	0.582
PRF1	0.582
CD44	0.375
CD44	0.375
TNF	0.912
TNF	0.912
CHRM2	0.9
CHRM2	0.9
MYD88	0.512
MYD88	0.512
LTA	0.579
LTA	0.579
TAS2R39	0.9
TAS2R39	0.9
HRAS	0.919
HRAS	0.919
CHRM4	0.9
CHRM4	0.9
ARRB1	0.91
ARRB1	0.91
PTPRC	0.61
PTPRC	0.61
IL10	0.98
IL10	0.98
ACKR2	0.693
ACKR2	0.693
ENSG00000173366	0.478
ENSG00000173366	0.478
ADCY5	0.9
ADCY5	0.9
ERVW-1	0.4
ERVW-1	0.4
CASR	0.915
CASR	0.915
DDX41	0.398
DDX41	0.398
NPY5R	0.908
NPY5R	0.908
TAS2R50	0.9
TAS2R50	0.9
GNGT2	0.914
GNGT2	0.914
CXCL2	0.978
CXCL2	0.978
IDO1	0.445
IDO1	0.445
TAS2R43	0.9
TAS2R43	0.9
CASP1	0.455
CASP1	0.455
TAS2R46	0.9
TAS2R46	0.9
HCAR3	0.927
HCAR3	0.927
CD19	0.487
CD19	0.487
KLRC1	0.377
KLRC1	0.377
PDYN	0.9
PDYN	0.9
GRM4	0.9
GRM4	0.9
TLR5	0.492
TLR5	0.492
CCR3	0.983
CCR3	0.983
TAS2R20	0.9
TAS2R20	0.9
ITGAM	0.68
ITGAM	0.68
TAS2R14	0.9
TAS2R14	0.9
GPR17	0.901
GPR17	0.901
LPAR2	0.91
LPAR2	0.91
TAS2R30	0.9
TAS2R30	0.9
HCK	0.943
HCK	0.943
TAS2R38	0.9
TAS2R38	0.9
GPR84	0.466
GPR84	0.466
BDKRB2	0.902
BDKRB2	0.902
AKT1	0.387
AKT1	0.387
B2M	0.374
B2M	0.374
ITGAX	0.62
ITGAX	0.62
MRC1	0.466
MRC1	0.466
PECAM1	0.365
PECAM1	0.365
PPY	0.902
PPY	0.902
S1PR2	0.902
S1PR2	0.902
FPR2	0.932
FPR2	0.932
FPR1	0.936
FPR1	0.936
CXCL17	0.431
CXCL17	0.431
NELFCD	0.36
NELFCD	0.36
CCL5	0.932
CCL5	0.932
APLNR	0.913
APLNR	0.913
CCL3	0.983
CCL3	0.983
CCL16	0.907
CCL16	0.907
VEGFA	0.668
VEGFA	0.668
TNFRSF9	0.357
TNFRSF9	0.357
ALOX5AP	0.403
ALOX5AP	0.403
VEGFC	0.61
VEGFC	0.61
NCAM1	0.429
NCAM1	0.429
CCL3L3	0.755
CCL3L3	0.755
ADRA2B	0.908
ADRA2B	0.908
ENSG00000255819	0.444
ENSG00000255819	0.444
SSTR3	0.91
SSTR3	0.91
TNFAIP3	0.433
TNFAIP3	0.433
GNB1	0.9
GNB1	0.9
