interactor	score
NT5E	0.633
IL36G	0.534
IL36G	0.534
IL1RN	0.974
IL1RN	0.974
IL36A	0.549
IL36A	0.549
IL36B	0.529
IL36B	0.529
CCL21	0.57
CCL21	0.57
CCL27	0.513
CCL27	0.513
TLR2	0.939
TLR2	0.939
MMP7	0.498
MMP7	0.498
THBS1	0.658
THBS1	0.658
IRAK3	0.589
IRAK3	0.589
CDH1	0.666
CDH1	0.666
ARG2	0.558
ARG2	0.558
PDGFRB	0.711
PDGFRB	0.711
CCNT1	0.517
CCNT1	0.517
MSR1	0.547
MSR1	0.547
SMAD7	0.617
SMAD7	0.617
CD33	0.545
CD33	0.545
IL12RB2	0.78
IL12RB2	0.78
TCF3	0.534
TCF3	0.534
MAPK3	0.656
MAPK3	0.656
ITGAE	0.688
ITGAE	0.688
IL37	0.6
IL37	0.6
IL1A	0.973
IL1A	0.973
IL1B	0.996
IL1B	0.996
IL27RA	0.819
IL27RA	0.819
LIFR	0.675
LIFR	0.675
LY75	0.571
LY75	0.571
IFIH1	0.52
IFIH1	0.52
SELP	0.625
SELP	0.625
IL7	0.809
IL7	0.809
TNFRSF8	0.506
TNFRSF8	0.506
FCER2	0.919
FCER2	0.919
CD80	0.992
CD80	0.992
IL21	0.788
IL21	0.788
FGF2	0.659
FGF2	0.659
IL11	0.671
IL11	0.671
STAT3	0.995
STAT3	0.995
ICAM1	0.985
ICAM1	0.985
ZAP70	0.522
ZAP70	0.522
EGF	0.796
EGF	0.796
NRP1	0.669
NRP1	0.669
CD27	0.794
CD27	0.794
FGF7	0.5
FGF7	0.5
IRF8	0.531
IRF8	0.531
SPG7	0.519
SPG7	0.519
TP53	0.562
TP53	0.562
IFNAR1	0.833
IFNAR1	0.833
IL22RA1	0.861
IL22RA1	0.861
FCGR2A	0.68
FCGR2A	0.68
MEF2D	0.576
MEF2D	0.576
CTSK	0.57
CTSK	0.57
OSMR	0.642
OSMR	0.642
GZMA	0.542
GZMA	0.542
IL9	0.817
IL9	0.817
EGFR	0.88
EGFR	0.88
IFNA1	0.794
IFNA1	0.794
NOTCH1	0.695
NOTCH1	0.695
PDCD4	0.597
PDCD4	0.597
IL18	0.991
IL18	0.991
TNFSF4	0.925
TNFSF4	0.925
SERPINB3	0.636
SERPINB3	0.636
THY1	0.581
THY1	0.581
LY96	0.523
LY96	0.523
CSF1R	0.739
CSF1R	0.739
CXCL13	0.637
CXCL13	0.637
PPARG	0.556
PPARG	0.556
KIT	0.537
KIT	0.537
CD1A	0.642
CD1A	0.642
IL10RB	0.981
IL10RB	0.981
IFNGR2	0.759
IFNGR2	0.759
ACE	0.518
ACE	0.518
S100B	0.51
S100B	0.51
NCR1	0.551
NCR1	0.551
CXCR5	0.65
CXCR5	0.65
CCR2	0.98
CCR2	0.98
CCR5	0.984
CCR5	0.984
STAT5B	0.67
STAT5B	0.67
CXCL16	0.544
CXCL16	0.544
VCAM1	0.7
VCAM1	0.7
REL	0.554
REL	0.554
PROK2	0.559
PROK2	0.559
CXCR1	0.501
CXCR1	0.501
RETNLB	0.657
RETNLB	0.657
HDAC11	0.688
HDAC11	0.688
ALB	0.776
ALB	0.776
CXCL3	0.692
CXCL3	0.692
CXCL5	0.767
CXCL5	0.767
PPBP	0.526
PPBP	0.526
CCR1	0.958
CCR1	0.958
CAMP	0.557
CAMP	0.557
ANXA5	0.634
ANXA5	0.634
IL15	0.846
IL15	0.846
ITGA2	0.502
ITGA2	0.502
TLR3	0.891
TLR3	0.891
IL3	0.74
IL3	0.74
CSF2	0.993
CSF2	0.993
IL22RA2	0.761
IL22RA2	0.761
SHH	0.521
SHH	0.521
NOS3	0.709
NOS3	0.709
NFIL3	0.737
NFIL3	0.737
HPRT1	0.583
HPRT1	0.583
RAG1	0.549
RAG1	0.549
CLEC4E	0.51
CLEC4E	0.51
MMP3	0.603
MMP3	0.603
STAT6	0.973
STAT6	0.973
NOD2	0.834
NOD2	0.834
CCL11	0.82
CCL11	0.82
BCL2L1	0.557
BCL2L1	0.557
CLEC7A	0.687
CLEC7A	0.687
IGF1	0.636
IGF1	0.636
PTGER4	0.508
PTGER4	0.508
IL16	0.668
IL16	0.668
HSPA4	0.72
HSPA4	0.72
IL12A	0.968
IL12A	0.968
CTLA4	0.925
CTLA4	0.925
CD14	0.523
CD14	0.523
ADORA2B	0.67
ADORA2B	0.67
IL13	0.954
IL13	0.954
CXCL10	0.991
CXCL10	0.991
IL7R	0.865
IL7R	0.865
FOS	0.748
FOS	0.748
CXCL8	0.996
CXCL8	0.996
CXCL11	0.641
CXCL11	0.641
CCL19	0.956
CCL19	0.956
TLR10	0.785
TLR10	0.785
PLG	0.555
PLG	0.555
CD34	0.637
CD34	0.637
CASP3	0.669
CASP3	0.669
CD200R1	0.717
CD200R1	0.717
EMR1	0.659
EMR1	0.659
HAVCR2	0.68
HAVCR2	0.68
TLR8	0.78
TLR8	0.78
CFLAR	0.641
CFLAR	0.641
LEP	0.797
LEP	0.797
MMP19	0.56
MMP19	0.56
IL20RA	0.803
IL20RA	0.803
CD209	0.711
CD209	0.711
STAT2	0.716
STAT2	0.716
LILRB1	0.52
LILRB1	0.52
ICOS	0.52
ICOS	0.52
CXCR2	0.592
CXCR2	0.592
CD276	0.816
CD276	0.816
IL17RA	0.562
IL17RA	0.562
IL23R	0.864
IL23R	0.864
MMP1	0.555
MMP1	0.555
A2M	0.621
A2M	0.621
CD28	0.889
CD28	0.889
CLEC1A	0.84
CLEC1A	0.84
RORC	0.597
RORC	0.597
MAF	0.872
MAF	0.872
NOS2	0.696
NOS2	0.696
CSF1	0.982
CSF1	0.982
IFNLR1	0.775
IFNLR1	0.775
IL3RA	0.807
IL3RA	0.807
IL20RB	0.792
IL20RB	0.792
TNFRSF18	0.702
TNFRSF18	0.702
SOCS1	0.658
SOCS1	0.658
IFNL1	0.598
IFNL1	0.598
SOCS3	0.886
SOCS3	0.886
LEPR	0.749
LEPR	0.749
IL1R2	0.946
IL1R2	0.946
IKZF1	0.643
IKZF1	0.643
SELE	0.803
SELE	0.803
CD86	0.992
CD86	0.992
SMAD3	0.674
SMAD3	0.674
LAMP1	0.539
LAMP1	0.539
IFNL2	0.587
IFNL2	0.587
F3	0.723
F3	0.723
PDCD1	0.673
PDCD1	0.673
ADORA2A	0.682
ADORA2A	0.682
NLRP3	0.69
NLRP3	0.69
IL17F	0.722
IL17F	0.722
LCK	0.69
LCK	0.69
IL21R	0.808
IL21R	0.808
C1QTNF6	0.519
C1QTNF6	0.519
B7RP1	0.665
B7RP1	0.665
TSLP	0.793
TSLP	0.793
STAT5A	0.672
STAT5A	0.672
NCR3LG1	0.499
NCR3LG1	0.499
CD5	0.681
CD5	0.681
IL19	0.854
IL19	0.854
JAK1	0.978
JAK1	0.978
GPR29	0.801
GPR29	0.801
IFNAR2	0.808
IFNAR2	0.808
IL17A	0.971
IL17A	0.971
HMGB1	0.655
HMGB1	0.655
CTSB	0.67
CTSB	0.67
FYN	0.592
FYN	0.592
FN1	0.613
FN1	0.613
C5AR1	0.501
C5AR1	0.501
OCLN	0.55
OCLN	0.55
FAS	0.609
FAS	0.609
PDLIM7	0.542
PDLIM7	0.542
HP	0.59
HP	0.59
ITGAL	0.544
ITGAL	0.544
IL27	0.757
IL27	0.757
ARG1	0.885
ARG1	0.885
BCL11B	0.605
BCL11B	0.605
IRF5	0.733
IRF5	0.733
ACTB	0.573
ACTB	0.573
CCRL2	0.801
CCRL2	0.801
CCR9	0.561
CCR9	0.561
CX3CR1	0.803
CX3CR1	0.803
CASP8	0.523
CASP8	0.523
FCGR2B	0.69
FCGR2B	0.69
CCL20	0.979
CCL20	0.979
ELN	0.653
ELN	0.653
MAP3K5	0.917
MAP3K5	0.917
CD163	0.859
CD163	0.859
MAPK10	0.495
MAPK10	0.495
HAND2	0.671
HAND2	0.671
HLA-DRB1	0.498
HLA-DRB1	0.498
TLR9	0.923
TLR9	0.923
STAT1	0.866
STAT1	0.866
MTOR	0.73
MTOR	0.73
CD3E	0.524
CD3E	0.524
CXCL9	0.753
CXCL9	0.753
TLR1	0.777
TLR1	0.777
AGT	0.525
AGT	0.525
PARP1	0.513
PARP1	0.513
TGFB2	0.51
TGFB2	0.51
CR2	0.577
CR2	0.577
CD55	0.608
CD55	0.608
ADORA1	0.655
ADORA1	0.655
PTGS2	0.836
PTGS2	0.836
RC3H1	0.525
RC3H1	0.525
FASLG	0.676
FASLG	0.676
IFNGR1	0.807
IFNGR1	0.807
DUSP12	0.554
DUSP12	0.554
CD1E	0.663
CD1E	0.663
CD1B	0.67
CD1B	0.67
CD1C	0.69
CD1C	0.69
CD1D	0.743
CD1D	0.743
IL6R	0.853
IL6R	0.853
MKI67	0.566
MKI67	0.566
PRDM1	0.793
PRDM1	0.793
FCGR1A	0.758
FCGR1A	0.758
VTCN1	0.568
VTCN1	0.568
CD2	0.541
CD2	0.541
NGF	0.605
NGF	0.605
ADORA3	0.671
ADORA3	0.671
IRAK1	0.697
IRAK1	0.697
CD40LG	0.802
CD40LG	0.802
ENTPD1	0.677
ENTPD1	0.677
JUN	0.76
JUN	0.76
IL13RA1	0.706
IL13RA1	0.706
CARD9	0.539
CARD9	0.539
IL13RA2	0.688
IL13RA2	0.688
PTEN	0.735
PTEN	0.735
CD40	0.913
CD40	0.913
MMP9	0.831
MMP9	0.831
MPL	0.636
MPL	0.636
LCN2	0.53
LCN2	0.53
CSF3R	0.712
CSF3R	0.712
TREM2	0.69
TREM2	0.69
ENG	0.509
ENG	0.509
SRC	0.554
SRC	0.554
CXCR3	0.809
CXCR3	0.809
PTAFR	0.931
PTAFR	0.931
MBL2	0.527
MBL2	0.527
TLR4	0.95
TLR4	0.95
IL2RG	0.764
IL2RG	0.764
ALOX5	0.51
ALOX5	0.51
KLF4	0.598
KLF4	0.598
SYK	0.599
SYK	0.599
TNFSF13B	0.802
TNFSF13B	0.802
AIF1	0.585
AIF1	0.585
FOXP3	0.958
FOXP3	0.958
TNFRSF1B	0.98
TNFRSF1B	0.98
HLA-E	0.696
HLA-E	0.696
MOG	0.678
MOG	0.678
IL31	0.514
IL31	0.514
THBD	0.526
THBD	0.526
CCL7	0.775
CCL7	0.775
CYBB	0.524
CYBB	0.524
CNTFR	0.661
CNTFR	0.661
CD83	0.832
CD83	0.832
TNFRSF4	0.661
TNFRSF4	0.661
GATA3	0.835
GATA3	0.835
FOXO1	0.597
FOXO1	0.597
DDX58	0.558
DDX58	0.558
IL2RA	0.894
IL2RA	0.894
IFNA2	0.511
IFNA2	0.511
IFNB1	0.798
IFNB1	0.798
TLR7	0.825
TLR7	0.825
SERPINB1	0.5
SERPINB1	0.5
IRF4	0.857
IRF4	0.857
SDC1	0.53
SDC1	0.53
IL6ST	0.745
IL6ST	0.745
IL33	0.856
IL33	0.856
CD274	0.908
CD274	0.908
JAK2	0.612
JAK2	0.612
KLRD1	0.706
KLRD1	0.706
CLEC6A	0.497
CLEC6A	0.497
SERPINB5	0.641
SERPINB5	0.641
HSPD1	0.545
HSPD1	0.545
LILRB4	0.551
LILRB4	0.551
LILRB2	0.701
LILRB2	0.701
IL24	0.699
IL24	0.699
STAT4	0.978
STAT4	0.978
ETS1	0.559
ETS1	0.559
TIRAP	0.51
TIRAP	0.51
IL1F10	0.562
IL1F10	0.562
IL36RN	0.562
IL36RN	0.562
CCL8	0.636
CCL8	0.636
GPT	0.66
GPT	0.66
SPP1	0.556
SPP1	0.556
LGALS9	0.543
LGALS9	0.543
MAPK8	0.674
MAPK8	0.674
CXCL1	0.983
CXCL1	0.983
IL4R	0.913
IL4R	0.913
CXCL12	0.797
CXCL12	0.797
NFATC2	0.543
NFATC2	0.543
INS	0.737
INS	0.737
IRF7	0.563
IRF7	0.563
PDCD1LG2	0.706
PDCD1LG2	0.706
MBP	0.652
MBP	0.652
SERPINB8	0.63
SERPINB8	0.63
SERPINB7	0.626
SERPINB7	0.626
NPS	0.671
NPS	0.671
MX1	0.508
MX1	0.508
TNFSF11	0.599
TNFSF11	0.599
COLEC12	0.583
COLEC12	0.583
GGT1	0.498
GGT1	0.498
CRLF2	0.718
CRLF2	0.718
CMKBR6	0.801
CMKBR6	0.801
CSF2RB	0.679
CSF2RB	0.679
POMC	0.52
POMC	0.52
RELA	0.547
RELA	0.547
BCL6	0.586
BCL6	0.586
ELAVL1	0.529
ELAVL1	0.529
IL6	0.997
IL6	0.997
GGT2	0.498
GGT2	0.498
CEBPD	0.506
CEBPD	0.506
CD207	0.525
CD207	0.525
IL1R1	0.966
IL1R1	0.966
CD8A	0.496
CD8A	0.496
CXCR4	0.646
CXCR4	0.646
FUT2	0.559
FUT2	0.559
CREB1	0.752
CREB1	0.752
ENSG00000264813	0.504
ENSG00000264813	0.504
NFATC1	0.684
NFATC1	0.684
TLR6	0.781
TLR6	0.781
ADIPOQ	0.827
ADIPOQ	0.827
IRAK4	0.591
IRAK4	0.591
JAK3	0.539
JAK3	0.539
DCT	0.537
DCT	0.537
CSF2RA	0.718
CSF2RA	0.718
PRF1	0.728
PRF1	0.728
CD44	0.931
CD44	0.931
TNF	0.997
TNF	0.997
CCL24	0.569
CCL24	0.569
MYD88	0.895
MYD88	0.895
SERPINB2	0.685
SERPINB2	0.685
LTA	0.806
LTA	0.806
IFNL3	0.574
IFNL3	0.574
CISH	0.631
CISH	0.631
ITPKB	0.585
ITPKB	0.585
PTPRC	0.774
PTPRC	0.774
IL5RA	0.702
IL5RA	0.702
