interactor	score
CHIT1	0.428
DDIT3	0.428
DDIT3	0.428
TNFSF11	0.429
TNFSF11	0.429
MOG	0.429
MOG	0.429
SYK	0.438
SYK	0.438
NFATC2	0.44
NFATC2	0.44
TNFRSF18	0.443
TNFRSF18	0.443
CD1E	0.444
CD1E	0.444
ZEB1	0.444
ZEB1	0.444
FCGR1A	0.444
FCGR1A	0.444
KLRG1	0.444
KLRG1	0.444
IFNB1	0.446
IFNB1	0.446
MARVELD2	0.447
MARVELD2	0.447
BCL6	0.447
BCL6	0.447
CISH	0.45
CISH	0.45
IL18R1	0.45
IL18R1	0.45
CCL19	0.45
CCL19	0.45
CD33L2	0.452
CD33L2	0.452
OBBP2	0.452
OBBP2	0.452
ITPKB	0.452
ITPKB	0.452
JUN	0.453
JUN	0.453
RAG2	0.457
RAG2	0.457
DKK1	0.457
DKK1	0.457
BSG	0.458
BSG	0.458
FCER1A	0.462
FCER1A	0.462
CD1B	0.463
CD1B	0.463
HRH2	0.468
HRH2	0.468
CD83	0.473
CD83	0.473
CD276	0.473
CD276	0.473
SERPINB1	0.473
SERPINB1	0.473
ICOSL	0.474
ICOSL	0.474
B7RP1	0.474
B7RP1	0.474
SELE	0.475
SELE	0.475
PMCH	0.476
PMCH	0.476
CXCR4	0.477
CXCR4	0.477
CD34	0.478
CD34	0.478
TNFSF13B	0.479
TNFSF13B	0.479
ENSG00000255819	0.481
ENSG00000255819	0.481
NGF	0.484
NGF	0.484
CCR8	0.488
CCR8	0.488
NCAM1	0.491
NCAM1	0.491
ACKR2	0.493
ACKR2	0.493
FAM110A	0.503
FAM110A	0.503
CD1C	0.506
CD1C	0.506
NLRP3	0.51
NLRP3	0.51
CX3CR1	0.51
CX3CR1	0.51
FASLG	0.511
FASLG	0.511
MMP12	0.511
MMP12	0.511
TFF3	0.511
TFF3	0.511
CXCR2	0.511
CXCR2	0.511
AREG	0.512
AREG	0.512
ITLN1	0.512
ITLN1	0.512
JAK3	0.513
JAK3	0.513
TNFRSF1B	0.519
TNFRSF1B	0.519
CD209	0.519
CD209	0.519
FPR1	0.52
FPR1	0.52
LEP	0.522
LEP	0.522
ORMDL3	0.523
ORMDL3	0.523
CASP1	0.523
CASP1	0.523
SUMF2	0.527
SUMF2	0.527
MAPK8	0.529
MAPK8	0.529
AKT1	0.53
AKT1	0.53
ADAM33	0.53
ADAM33	0.53
CD44	0.531
CD44	0.531
TXLNA	0.532
TXLNA	0.532
CXCL12	0.533
CXCL12	0.533
VR1	0.535
VR1	0.535
ENSG00000196689	0.535
ENSG00000196689	0.535
IDO1	0.536
IDO1	0.536
EMR1	0.538
EMR1	0.538
PTGES	0.542
PTGES	0.542
CCL8	0.542
CCL8	0.542
FCGR2B	0.544
FCGR2B	0.544
CXCL11	0.557
CXCL11	0.557
PRF1	0.557
PRF1	0.557
IL17RA	0.557
IL17RA	0.557
RORC	0.558
RORC	0.558
IRF4	0.558
IRF4	0.558
CCRL2	0.559
CCRL2	0.559
DUOX1	0.56
DUOX1	0.56
CD274	0.56
CD274	0.56
STAT5A	0.564
STAT5A	0.564
DDX41	0.567
DDX41	0.567
FOXA2	0.567
FOXA2	0.567
TNFRSF4	0.568
TNFRSF4	0.568
MUC5B	0.57
MUC5B	0.57
ENSG00000173366	0.57
ENSG00000173366	0.57
ADRB2	0.575
ADRB2	0.575
STAT4	0.577
STAT4	0.577
CCL23	0.578
CCL23	0.578
CMKBR6	0.58
CMKBR6	0.58
GPR29	0.58
GPR29	0.58
RHOA	0.581
RHOA	0.581
DPP4	0.582
DPP4	0.582
CCL20	0.584
CCL20	0.584
IL1R1	0.586
IL1R1	0.586
CXCR3	0.588
CXCR3	0.588
CCL18	0.591
CCL18	0.591
FOS	0.592
FOS	0.592
CXCL2	0.593
CXCL2	0.593
MYD88	0.593
MYD88	0.593
SFTPD	0.594
SFTPD	0.594
GHR	0.6
GHR	0.6
MPL	0.604
MPL	0.604
LTA	0.604
LTA	0.604
PRLR	0.607
PRLR	0.607
BPIFA1	0.612
BPIFA1	0.612
GABPB2	0.623
GABPB2	0.623
SERPINB7	0.626
SERPINB7	0.626
IL20RB	0.629
IL20RB	0.629
TLR8	0.633
TLR8	0.633
IL25	0.634
IL25	0.634
HAND2	0.636
HAND2	0.636
TLR10	0.636
TLR10	0.636
TLR5	0.64
TLR5	0.64
CD19	0.64
CD19	0.64
MMP1	0.642
MMP1	0.642
TLR6	0.643
TLR6	0.643
TLR1	0.644
TLR1	0.644
CD163	0.647
CD163	0.647
PTPRC	0.649
PTPRC	0.649
CSF3R	0.65
CSF3R	0.65
CTGF	0.652
CTGF	0.652
IL20RA	0.652
IL20RA	0.652
TNFRSF9	0.653
TNFRSF9	0.653
SPP1	0.653
SPP1	0.653
TLR7	0.656
TLR7	0.656
CLDN2	0.657
CLDN2	0.657
CSF2RB	0.66
CSF2RB	0.66
CNTFR	0.66
CNTFR	0.66
LEPR	0.664
LEPR	0.664
TLR9	0.669
TLR9	0.669
IL31	0.669
IL31	0.669
PTGDR2	0.669
PTGDR2	0.669
CCR3	0.669
CCR3	0.669
NELFCD	0.669
NELFCD	0.669
CSF2RA	0.671
CSF2RA	0.671
CD40	0.672
CD40	0.672
TNFSF15	0.673
TNFSF15	0.673
CD40LG	0.675
CD40LG	0.675
CD1D	0.678
CD1D	0.678
IL22	0.679
IL22	0.679
CD86	0.679
CD86	0.679
SERPINB5	0.679
SERPINB5	0.679
CSF1	0.681
CSF1	0.681
SOCS3	0.681
SOCS3	0.681
CCL24	0.681
CCL24	0.681
SERPINB8	0.682
SERPINB8	0.682
CCL4L1	0.683
CCL4L1	0.683
IFNLR1	0.684
IFNLR1	0.684
SOCS1	0.686
SOCS1	0.686
CCL7	0.697
CCL7	0.697
IL19	0.698
IL19	0.698
CD28	0.702
CD28	0.702
IL6ST	0.705
IL6ST	0.705
TLR4	0.706
TLR4	0.706
IL17F	0.706
IL17F	0.706
CXCL1	0.707
CXCL1	0.707
CHIA	0.709
CHIA	0.709
IFNAR2	0.712
IFNAR2	0.712
CXCL9	0.713
CXCL9	0.713
PDCD1LG2	0.719
PDCD1LG2	0.719
INS	0.725
INS	0.725
PTGS2	0.726
PTGS2	0.726
NOS2	0.731
NOS2	0.731
CYSLTR1	0.737
CYSLTR1	0.737
CCL4	0.741
CCL4	0.741
MMP9	0.746
MMP9	0.746
IFNGR1	0.748
IFNGR1	0.748
IL11RA	0.756
IL11RA	0.756
IL3RA	0.758
IL3RA	0.758
IL21R	0.758
IL21R	0.758
IL2RG	0.766
IL2RG	0.766
FOXP3	0.777
FOXP3	0.777
IL6R	0.78
IL6R	0.78
IL12RB1	0.78
IL12RB1	0.78
IL5RA	0.78
IL5RA	0.78
FLG	0.791
FLG	0.791
CXCL10	0.797
CXCL10	0.797
SERPINB2	0.816
SERPINB2	0.816
IL7R	0.82
IL7R	0.82
IL23R	0.82
IL23R	0.82
CCL5	0.825
CCL5	0.825
VEGFA	0.826
VEGFA	0.826
CCL26	0.827
CCL26	0.827
CRLF2	0.828
CRLF2	0.828
POSTN	0.834
POSTN	0.834
MRC1	0.838
MRC1	0.838
CCL3	0.851
CCL3	0.851
IL2RA	0.852
IL2RA	0.852
ARG1	0.866
ARG1	0.866
MUC5AC	0.89
MUC5AC	0.89
IL33	0.9
IL33	0.9
TSLP	0.9
TSLP	0.9
HSPA8	0.903
HSPA8	0.903
MAOA	0.904
MAOA	0.904
CD36	0.904
CD36	0.904
ITGB1	0.917
ITGB1	0.917
ANXA1	0.917
ANXA1	0.917
ITGB2	0.919
ITGB2	0.919
NFATC1	0.932
NFATC1	0.932
ALOX5	0.945
ALOX5	0.945
TYK2	0.945
TYK2	0.945
MAF	0.947
MAF	0.947
JAK2	0.947
JAK2	0.947
FN1	0.95
FN1	0.95
IL10	0.954
IL10	0.954
IL17A	0.955
IL17A	0.955
STAT1	0.962
STAT1	0.962
ALOX15	0.965
ALOX15	0.965
ITGAX	0.966
ITGAX	0.966
ITGAM	0.969
ITGAM	0.969
JAK1	0.97
JAK1	0.97
CXCL8	0.983
CXCL8	0.983
IL6	0.988
IL6	0.988
GATA3	0.99
GATA3	0.99
TNF	0.992
TNF	0.992
IL13RA2	0.996
IL13RA2	0.996
IL13RA1	0.996
IL13RA1	0.996
IL4R	0.998
IL4R	0.998
CX3CL1	0.594
CX3CL1	0.594
CD4	0.41
CD4	0.41
TNFRSF1A	0.685
TNFRSF1A	0.685
TBX21	0.837
TBX21	0.837
CLDN18	0.418
CLDN18	0.418
LAG3	0.4
LAG3	0.4
MIF	0.441
MIF	0.441
OSM	0.473
OSM	0.473
MAPK1	0.44
MAPK1	0.44
HMOX1	0.939
HMOX1	0.939
IL2RB	0.765
IL2RB	0.765
GZMB	0.56
GZMB	0.56
NFKBIA	0.358
NFKBIA	0.358
TIMP1	0.557
TIMP1	0.557
ATP12A	0.61
ATP12A	0.61
MMP2	0.44
MMP2	0.44
CCL22	0.968
CCL22	0.968
CCL17	0.734
CCL17	0.734
GABPB1	0.732
GABPB1	0.732
DECR1	0.432
DECR1	0.432
RETN	0.538
RETN	0.538
TGFB1	0.536
TGFB1	0.536
EPOR	0.631
EPOR	0.631
HGF	0.43
HGF	0.43
NOD1	0.354
NOD1	0.354
SERPINE1	0.398
SERPINE1	0.398
MPO	0.533
MPO	0.533
EPX	0.589
EPX	0.589
CSF3	0.809
CSF3	0.809
CCL2	0.981
CCL2	0.981
CCL1	0.565
CCL1	0.565
CCL13	0.511
CCL13	0.511
CD38	0.416
CD38	0.416
NFKB1	0.357
NFKB1	0.357
IL2	0.936
IL2	0.936
SPI1	0.44
SPI1	0.44
IL10RA	0.802
IL10RA	0.802
KITLG	0.706
KITLG	0.706
CD69	0.604
CD69	0.604
IL23A	0.511
IL23A	0.511
CYP27B1	0.559
CYP27B1	0.559
IL26	0.473
IL26	0.473
IFNG	0.813
IFNG	0.813
GAPDH	0.582
GAPDH	0.582
KLRB1	0.51
KLRB1	0.51
MAPK14	0.378
MAPK14	0.378
HBEGF	0.388
HBEGF	0.388
LOX	0.355
LOX	0.355
IL12B	0.945
IL12B	0.945
IL4	0.971
IL4	0.971
IL5	0.932
IL5	0.932
NR3C1	0.355
NR3C1	0.355
IL1RL1	0.931
IL1RL1	0.931
ID2	0.4
ID2	0.4
ODC1	0.492
ODC1	0.492
CLCA1	0.794
CLCA1	0.794
SELL	0.594
SELL	0.594
MMP8	0.354
MMP8	0.354
EGR1	0.397
EGR1	0.397
KLRK1	0.481
KLRK1	0.481
TNFSF10	0.398
TNFSF10	0.398
FLT3	0.418
FLT3	0.418
AHR	0.441
AHR	0.441
BATF3	0.528
BATF3	0.528
IL9R	0.759
IL9R	0.759
IL17C	0.632
IL17C	0.632
TREM1	0.35
TREM1	0.35
IRF1	0.42
IRF1	0.42
C3	0.351
C3	0.351
CCR7	0.593
CCR7	0.593
LIF	0.42
LIF	0.42
ALDH1A2	0.492
ALDH1A2	0.492
ACKR4	0.39
ACKR4	0.39
CD68	0.599
CD68	0.599
CLEC11A	0.374
CLEC11A	0.374
CMA1	0.515
CMA1	0.515
APOE	0.388
APOE	0.388
GDF15	0.475
GDF15	0.475
LAMA5	0.9
LAMA5	0.9
LGALS3	0.414
LGALS3	0.414
CLEC10A	0.43
CLEC10A	0.43
CRP	0.557
CRP	0.557
CHI3L1	0.53
CHI3L1	0.53
HRH4	0.369
HRH4	0.369
DSG1	0.595
DSG1	0.595
PDGFRA	0.639
PDGFRA	0.639
IL1RN	0.543
IL1RN	0.543
CCL21	0.441
CCL21	0.441
CCL27	0.669
CCL27	0.669
TLR2	0.679
TLR2	0.679
MMP7	0.362
MMP7	0.362
MMP13	0.614
MMP13	0.614
THBS1	0.582
THBS1	0.582
IRAK3	0.542
IRAK3	0.542
CDH1	0.372
CDH1	0.372
ARG2	0.435
ARG2	0.435
IL17B	0.443
IL17B	0.443
PDGFRB	0.672
PDGFRB	0.672
MSR1	0.422
MSR1	0.422
SMAD2	0.376
SMAD2	0.376
TRPA1	0.37
TRPA1	0.37
YY1	0.54
YY1	0.54
CD33	0.388
CD33	0.388
IL12RB2	0.745
IL12RB2	0.745
ITGA2B	0.467
ITGA2B	0.467
TIMP2	0.357
TIMP2	0.357
MAPK3	0.51
MAPK3	0.51
ITGAE	0.556
ITGAE	0.556
IL37	0.412
IL37	0.412
IL1A	0.961
IL1A	0.961
IL1B	0.972
IL1B	0.972
IL27RA	0.711
IL27RA	0.711
LIFR	0.622
LIFR	0.622
LY75	0.373
LY75	0.373
SELP	0.444
SELP	0.444
IL7	0.81
IL7	0.81
TNFRSF8	0.398
TNFRSF8	0.398
FCER2	0.926
FCER2	0.926
CD80	0.681
CD80	0.681
IL21	0.732
IL21	0.732
FGF2	0.56
FGF2	0.56
IL11	0.588
IL11	0.588
STAT3	0.978
STAT3	0.978
ICAM1	0.63
ICAM1	0.63
F13A1	0.907
F13A1	0.907
EGF	0.585
EGF	0.585
CD27	0.479
CD27	0.479
FGF7	0.357
FGF7	0.357
TP53	0.355
TP53	0.355
IFNAR1	0.719
IFNAR1	0.719
IL22RA1	0.739
IL22RA1	0.739
FCGR2A	0.537
FCGR2A	0.537
OSMR	0.675
OSMR	0.675
GZMA	0.355
GZMA	0.355
IL9	0.894
IL9	0.894
EGFR	0.77
EGFR	0.77
IFNA1	0.473
IFNA1	0.473
NOTCH1	0.429
NOTCH1	0.429
SCGB1A1	0.478
SCGB1A1	0.478
MS4A2	0.621
MS4A2	0.621
IL18	0.974
IL18	0.974
TNFSF4	0.64
TNFSF4	0.64
CYSLTR2	0.382
CYSLTR2	0.382
SERPINB3	0.453
SERPINB3	0.453
THY1	0.439
THY1	0.439
CSF1R	0.448
CSF1R	0.448
CXCL13	0.535
CXCL13	0.535
PPARG	0.414
PPARG	0.414
KIT	0.524
KIT	0.524
IL17RB	0.642
IL17RB	0.642
CD1A	0.429
CD1A	0.429
IL10RB	0.738
IL10RB	0.738
IFNGR2	0.705
IFNGR2	0.705
NCR1	0.484
NCR1	0.484
CXCR5	0.483
CXCR5	0.483
CCR2	0.608
CCR2	0.608
CCR5	0.596
CCR5	0.596
LTC4S	0.42
LTC4S	0.42
SCGB3A1	0.446
SCGB3A1	0.446
STAT5B	0.556
STAT5B	0.556
CXCL16	0.387
CXCL16	0.387
VCAM1	0.987
VCAM1	0.987
REL	0.388
REL	0.388
CXCR1	0.403
CXCR1	0.403
RETNLB	0.795
RETNLB	0.795
ALB	0.604
ALB	0.604
IL17RC	0.404
IL17RC	0.404
CXCL3	0.413
CXCL3	0.413
CXCL5	0.569
CXCL5	0.569
PF4	0.367
PF4	0.367
CPA3	0.39
CPA3	0.39
CCR1	0.497
CCR1	0.497
CAMP	0.655
CAMP	0.655
ANXA5	0.4
ANXA5	0.4
IL15	0.804
IL15	0.804
ITGA2	0.368
ITGA2	0.368
TLR3	0.669
TLR3	0.669
IL3	0.872
IL3	0.872
CSF2	0.871
CSF2	0.871
IL22RA2	0.66
IL22RA2	0.66
COL1A2	0.916
COL1A2	0.916
NFIL3	0.559
NFIL3	0.559
HPRT1	0.433
HPRT1	0.433
SPRED1	0.52
SPRED1	0.52
RAG1	0.445
RAG1	0.445
MMP3	0.446
MMP3	0.446
STAT6	0.99
STAT6	0.99
NOD2	0.471
NOD2	0.471
CCL11	0.936
CCL11	0.936
RNASE3	0.547
RNASE3	0.547
CLEC7A	0.699
CLEC7A	0.699
IGF1	0.457
IGF1	0.457
IL16	0.669
IL16	0.669
IL12A	0.932
IL12A	0.932
RNASE2	0.51
RNASE2	0.51
JUNB	0.917
JUNB	0.917
DEFB4A	0.429
DEFB4A	0.429
CTLA4	0.73
CTLA4	0.73
