interactor	score
NLRP3	0.258
NLRP3	0.258
RHOBTB2	0.258
RHOBTB2	0.258
PTGS2	0.259
PTGS2	0.259
GAS1	0.26
GAS1	0.26
RHOBTB1	0.26
RHOBTB1	0.26
IL17RC	0.262
IL17RC	0.262
CD5	0.265
CD5	0.265
ENSG00000255819	0.267
ENSG00000255819	0.267
THY1	0.267
THY1	0.267
TNFRSF9	0.269
TNFRSF9	0.269
RNASE3	0.269
RNASE3	0.269
C17orf99	0.269
C17orf99	0.269
GUSB	0.27
GUSB	0.27
TNFSF13B	0.27
TNFSF13B	0.27
CXCR4	0.27
CXCR4	0.27
SERPINB3	0.272
SERPINB3	0.272
FIGF	0.274
FIGF	0.274
TGFBR2	0.275
TGFBR2	0.275
TNFSF11	0.28
TNFSF11	0.28
IFNB1	0.28
IFNB1	0.28
IL17RE	0.281
IL17RE	0.281
CD276	0.282
CD276	0.282
GFI1	0.282
GFI1	0.282
CPA3	0.282
CPA3	0.282
RHOU	0.282
RHOU	0.282
RAC3	0.282
RAC3	0.282
NDNL2	0.282
NDNL2	0.282
SKIL	0.286
SKIL	0.286
IFNA2	0.29
IFNA2	0.29
FCGR2B	0.292
FCGR2B	0.292
IDO1	0.294
IDO1	0.294
NCAM1	0.294
NCAM1	0.294
AKT1	0.295
AKT1	0.295
CXCR2	0.295
CXCR2	0.295
CCR9	0.295
CCR9	0.295
CISH	0.296
CISH	0.296
PROX1	0.301
PROX1	0.301
CD47	0.305
CD47	0.305
LEP	0.307
LEP	0.307
ITPKB	0.307
ITPKB	0.307
NFATC1	0.308
NFATC1	0.308
CD274	0.309
CD274	0.309
CCL18	0.309
CCL18	0.309
MMP9	0.309
MMP9	0.309
DENND1B	0.311
DENND1B	0.311
IL15RA	0.311
IL15RA	0.311
SOCS1	0.311
SOCS1	0.311
PRKDC	0.311
PRKDC	0.311
IL18R1	0.311
IL18R1	0.311
INS	0.312
INS	0.312
TNFRSF1B	0.313
TNFRSF1B	0.313
CCL19	0.313
CCL19	0.313
KLRG1	0.313
KLRG1	0.313
CCR2	0.321
CCR2	0.321
XCL1	0.323
XCL1	0.323
MS4A2	0.323
MS4A2	0.323
CCR8	0.323
CCR8	0.323
CCL8	0.324
CCL8	0.324
CXCL13	0.325
CXCL13	0.325
SMAD5	0.326
SMAD5	0.326
IFNL1	0.327
IFNL1	0.327
CXCL3	0.328
CXCL3	0.328
ICOSL	0.328
ICOSL	0.328
B7RP1	0.328
B7RP1	0.328
ENSG00000173366	0.328
ENSG00000173366	0.328
EOMES	0.329
EOMES	0.329
CD44	0.329
CD44	0.329
RNASE2	0.329
RNASE2	0.329
CCL25	0.334
CCL25	0.334
CD1D	0.336
CD1D	0.336
ASCC1	0.339
ASCC1	0.339
RNASE6	0.343
RNASE6	0.343
ARG1	0.343
ARG1	0.343
FASLG	0.347
FASLG	0.347
NCR1	0.347
NCR1	0.347
MOG	0.347
MOG	0.347
SOCS3	0.347
SOCS3	0.347
ACKR2	0.349
ACKR2	0.349
TNFRSF18	0.349
TNFRSF18	0.349
MYD88	0.352
MYD88	0.352
BTG3	0.354
BTG3	0.354
SERPINB5	0.354
SERPINB5	0.354
TLR10	0.354
TLR10	0.354
IFNL2	0.355
IFNL2	0.355
TNFSF15	0.355
TNFSF15	0.355
TLR8	0.355
TLR8	0.355
ALB	0.36
ALB	0.36
TLR6	0.36
TLR6	0.36
FCER1G	0.363
FCER1G	0.363
SERPINB7	0.365
SERPINB7	0.365
SERPINB8	0.365
SERPINB8	0.365
SERPINB2	0.366
SERPINB2	0.366
FAM110B	0.367
FAM110B	0.367
FLT3LG	0.374
FLT3LG	0.374
FGF13	0.376
FGF13	0.376
CCL26	0.377
CCL26	0.377
STAT2	0.38
STAT2	0.38
TLR5	0.384
TLR5	0.384
TXLNA	0.384
TXLNA	0.384
SPOCK1	0.384
SPOCK1	0.384
MAF	0.386
MAF	0.386
TLR1	0.386
TLR1	0.386
CXCL12	0.39
CXCL12	0.39
CCR5	0.396
CCR5	0.396
CXCL11	0.398
CXCL11	0.398
PRF1	0.398
PRF1	0.398
CD34	0.398
CD34	0.398
CXCR5	0.398
CXCR5	0.398
NGF	0.398
NGF	0.398
BCL6	0.398
BCL6	0.398
TLR7	0.4
TLR7	0.4
IL1R1	0.4
IL1R1	0.4
ILF2	0.406
ILF2	0.406
DDX41	0.408
DDX41	0.408
MUC5AC	0.414
MUC5AC	0.414
RAG1	0.416
RAG1	0.416
CDKN1A	0.419
CDKN1A	0.419
BATF	0.422
BATF	0.422
TLR3	0.422
TLR3	0.422
RAG2	0.422
RAG2	0.422
CXCR3	0.426
CXCR3	0.426
TLR9	0.426
TLR9	0.426
IL17RA	0.428
IL17RA	0.428
ATG5	0.431
ATG5	0.431
ETV5	0.431
ETV5	0.431
IL24	0.432
IL24	0.432
HAND2	0.435
HAND2	0.435
CCL24	0.44
CCL24	0.44
NELFCD	0.44
NELFCD	0.44
CCR3	0.441
CCR3	0.441
CXCL5	0.441
CXCL5	0.441
CD19	0.442
CD19	0.442
DDX11	0.442
DDX11	0.442
CABIN1	0.443
CABIN1	0.443
CD86	0.444
CD86	0.444
KIT	0.448
KIT	0.448
TLR4	0.448
TLR4	0.448
SMAD3	0.45
SMAD3	0.45
PTPRC	0.45
PTPRC	0.45
CXCL2	0.457
CXCL2	0.457
JAK2	0.46
JAK2	0.46
AKAP7	0.461
AKAP7	0.461
BTG4	0.461
BTG4	0.461
MUC4	0.461
MUC4	0.461
LTA	0.465
LTA	0.465
AREG	0.466
AREG	0.466
CD40	0.472
CD40	0.472
TYK2	0.473
TYK2	0.473
IL25	0.473
IL25	0.473
ITGAM	0.477
ITGAM	0.477
ITGAX	0.479
ITGAX	0.479
TNFRSF4	0.48
TNFRSF4	0.48
RORC	0.483
RORC	0.483
PTGDR2	0.483
PTGDR2	0.483
IL19	0.484
IL19	0.484
CCRL2	0.499
CCRL2	0.499
ITK	0.501
ITK	0.501
TGFBI	0.501
TGFBI	0.501
FOXO1	0.507
FOXO1	0.507
TNFSF4	0.51
TNFSF4	0.51
STAT4	0.511
STAT4	0.511
CMKBR6	0.522
CMKBR6	0.522
GPR29	0.522
GPR29	0.522
NOTCH1	0.535
NOTCH1	0.535
CSF1	0.557
CSF1	0.557
SMAD4	0.56
SMAD4	0.56
CD28	0.563
CD28	0.563
IL16	0.573
IL16	0.573
CCL4L1	0.584
CCL4L1	0.584
CTLA4	0.588
CTLA4	0.588
IL31	0.588
IL31	0.588
NOG	0.591
NOG	0.591
CCL20	0.591
CCL20	0.591
CCL7	0.592
CCL7	0.592
CNTFR	0.6
CNTFR	0.6
GHR	0.6
GHR	0.6
PRLR	0.6
PRLR	0.6
IFNLR1	0.602
IFNLR1	0.602
LEPR	0.605
LEPR	0.605
FCER1A	0.617
FCER1A	0.617
IL20RA	0.618
IL20RA	0.618
IL11RA	0.62
IL11RA	0.62
MPL	0.623
MPL	0.623
VCAM1	0.624
VCAM1	0.624
FAM110A	0.626
FAM110A	0.626
IL20RB	0.628
IL20RB	0.628
CXCL9	0.63
CXCL9	0.63
CSF2RA	0.634
CSF2RA	0.634
CXCL1	0.642
CXCL1	0.642
CSF3R	0.643
CSF3R	0.643
IL18	0.646
IL18	0.646
VEGFA	0.647
VEGFA	0.647
IFNGR2	0.659
IFNGR2	0.659
IFNAR2	0.66
IFNAR2	0.66
CSF2RB	0.665
CSF2RB	0.665
IL6ST	0.666
IL6ST	0.666
IL13RA2	0.67
IL13RA2	0.67
IL17F	0.672
IL17F	0.672
EGFR	0.674
EGFR	0.674
IL22RA2	0.675
IL22RA2	0.675
IFNGR1	0.676
IFNGR1	0.676
IL22	0.687
IL22	0.687
CCL3	0.689
CCL3	0.689
CD40LG	0.693
CD40LG	0.693
CCL4	0.693
CCL4	0.693
IL3RA	0.695
IL3RA	0.695
TSLP	0.701
TSLP	0.701
CXCL8	0.705
CXCL8	0.705
IL13RA1	0.706
IL13RA1	0.706
IL17RB	0.707
IL17RB	0.707
CXCL10	0.709
CXCL10	0.709
IL33	0.709
IL33	0.709
IL10RB	0.713
IL10RB	0.713
TNF	0.714
TNF	0.714
IL5RA	0.728
IL5RA	0.728
IL6R	0.728
IL6R	0.728
IL12RB1	0.738
IL12RB1	0.738
IRF4	0.744
IRF4	0.744
FOXP3	0.745
FOXP3	0.745
IL6	0.767
IL6	0.767
CCL5	0.773
CCL5	0.773
CRLF2	0.782
CRLF2	0.782
IL3	0.797
IL3	0.797
IL23R	0.797
IL23R	0.797
GATA3	0.797
GATA3	0.797
CSF2	0.8
CSF2	0.8
IL7R	0.804
IL7R	0.804
IL21R	0.81
IL21R	0.81
IL10	0.817
IL10	0.817
IL4R	0.821
IL4R	0.821
STAT6	0.827
STAT6	0.827
IL2RA	0.845
IL2RA	0.845
IL15	0.855
IL15	0.855
MRAS	0.872
MRAS	0.872
CCL11	0.891
CCL11	0.891
IL13	0.894
IL13	0.894
IL17A	0.91
IL17A	0.91
STAT1	0.954
STAT1	0.954
JAK1	0.957
JAK1	0.957
STAT5B	0.96
STAT5B	0.96
STAT5A	0.961
STAT5A	0.961
IL2RG	0.962
IL2RG	0.962
JAK3	0.965
JAK3	0.965
CX3CL1	0.52
CX3CL1	0.52
CD4	0.268
CD4	0.268
TNFRSF1A	0.313
TNFRSF1A	0.313
TBX21	0.652
TBX21	0.652
LAG3	0.224
LAG3	0.224
THPO	0.416
THPO	0.416
MIF	0.286
MIF	0.286
OSM	0.309
OSM	0.309
IL2RB	0.774
IL2RB	0.774
GZMB	0.426
GZMB	0.426
TIMP1	0.256
TIMP1	0.256
CCL22	0.552
CCL22	0.552
CCL17	0.53
CCL17	0.53
RHOV	0.282
RHOV	0.282
RETN	0.228
RETN	0.228
TGFB1	0.244
TGFB1	0.244
EPOR	0.685
EPOR	0.685
HGF	0.25
HGF	0.25
CPA4	0.255
CPA4	0.255
SERPINE1	0.288
SERPINE1	0.288
TNFSF8	0.323
TNFSF8	0.323
MPO	0.336
MPO	0.336
EPX	0.513
EPX	0.513
CSF3	0.782
CSF3	0.782
C1QBP	0.222
C1QBP	0.222
DDX5	0.229
DDX5	0.229
CCL2	0.708
CCL2	0.708
CCL1	0.42
CCL1	0.42
CCL13	0.341
CCL13	0.341
KAT2A	0.487
KAT2A	0.487
CD38	0.351
CD38	0.351
CXCL6	0.248
CXCL6	0.248
IL2	0.897
IL2	0.897
WFS1	0.219
WFS1	0.219
SPI1	0.738
SPI1	0.738
IL10RA	0.712
IL10RA	0.712
KITLG	0.557
KITLG	0.557
CD69	0.642
CD69	0.642
IL23A	0.347
IL23A	0.347
IL26	0.474
IL26	0.474
IFNG	0.641
IFNG	0.641
GAPDH	0.361
GAPDH	0.361
KLRB1	0.359
KLRB1	0.359
HBEGF	0.226
HBEGF	0.226
IL12B	0.26
IL12B	0.26
IL4	0.918
IL4	0.918
IL5	0.935
IL5	0.935
IL1RL1	0.489
IL1RL1	0.489
ID2	0.286
ID2	0.286
PLEK	0.213
PLEK	0.213
CLCA1	0.404
CLCA1	0.404
SELL	0.455
SELL	0.455
TGFB3	0.25
TGFB3	0.25
RHOQ	0.256
RHOQ	0.256
MYOT	0.311
MYOT	0.311
EGR1	0.237
EGR1	0.237
KLRK1	0.267
KLRK1	0.267
TNFSF10	0.281
TNFSF10	0.281
FLT3	0.398
FLT3	0.398
AHR	0.356
AHR	0.356
IL9R	0.989
IL9R	0.989
IL17C	0.313
IL17C	0.313
SCGB2A1	0.222
SCGB2A1	0.222
IRF1	0.33
IRF1	0.33
BMP4	0.221
BMP4	0.221
TNFSF9	0.319
TNFSF9	0.319
CCR7	0.388
CCR7	0.388
RAC2	0.23
RAC2	0.23
LIF	0.41
LIF	0.41
ACKR4	0.242
ACKR4	0.242
CD68	0.223
CD68	0.223
CLEC11A	0.473
CLEC11A	0.473
CMA1	0.438
CMA1	0.438
RAF1	0.245
RAF1	0.245
EPO	0.398
EPO	0.398
CRP	0.347
CRP	0.347
RRAS2	0.222
RRAS2	0.222
PDGFRA	0.66
PDGFRA	0.66
IL1RN	0.416
IL1RN	0.416
CCL21	0.296
CCL21	0.296
CCL27	0.585
CCL27	0.585
CLPS	0.224
CLPS	0.224
TLR2	0.453
TLR2	0.453
ITGAV	0.229
ITGAV	0.229
RORA	0.258
RORA	0.258
IL17B	0.347
IL17B	0.347
PDGFRB	0.623
PDGFRB	0.623
SMAD7	0.315
SMAD7	0.315
SMAD2	0.586
SMAD2	0.586
IL12RB2	0.694
IL12RB2	0.694
DHX8	0.22
DHX8	0.22
MAPK3	0.215
MAPK3	0.215
ITGAE	0.42
ITGAE	0.42
EP300	0.326
EP300	0.326
IL37	0.29
IL37	0.29
IL1A	0.517
IL1A	0.517
IL1B	0.581
IL1B	0.581
BRD4	0.281
BRD4	0.281
IL27RA	0.67
IL27RA	0.67
LIFR	0.607
LIFR	0.607
KAT2B	0.488
KAT2B	0.488
IL7	0.85
IL7	0.85
TNFRSF8	0.325
TNFRSF8	0.325
CD80	0.448
CD80	0.448
IL21	0.681
IL21	0.681
FGF2	0.53
FGF2	0.53
IL11	0.571
IL11	0.571
STAT3	0.958
STAT3	0.958
ICAM1	0.388
ICAM1	0.388
ZAP70	0.297
ZAP70	0.297
EGF	0.426
EGF	0.426
CD27	0.349
CD27	0.349
RHOF	0.282
RHOF	0.282
IFNAR1	0.66
IFNAR1	0.66
IL22RA1	0.73
IL22RA1	0.73
FCGR2A	0.293
FCGR2A	0.293
RHOB	0.25
RHOB	0.25
REG3G	0.23
REG3G	0.23
OSMR	0.607
OSMR	0.607
GZMA	0.237
GZMA	0.237
RASA1	0.282
RASA1	0.282
