interactor	score
CX3CL1	0.681
RCN1	0.902
RCN1	0.902
ANO8	0.9
ANO8	0.9
TNFRSF1A	0.84
TNFRSF1A	0.84
BCL3	0.678
BCL3	0.678
FSTL3	0.918
FSTL3	0.918
SPP2	0.9
SPP2	0.9
BPIFB2	0.902
BPIFB2	0.902
TBX21	0.813
TBX21	0.813
THPO	0.701
THPO	0.701
SIRT1	0.784
SIRT1	0.784
SERPIND1	0.913
SERPIND1	0.913
MIF	0.679
MIF	0.679
OSM	0.925
OSM	0.925
MAPK1	0.982
MAPK1	0.982
LGALS1	0.922
LGALS1	0.922
XBP1	0.72
XBP1	0.72
HMOX1	0.847
HMOX1	0.847
IL2RB	0.76
IL2RB	0.76
GZMB	0.771
GZMB	0.771
NFKBIA	0.693
NFKBIA	0.693
TIMP1	0.982
TIMP1	0.982
MMP2	0.823
MMP2	0.823
CCL22	0.676
CCL22	0.676
CCL17	0.676
CCL17	0.676
SCG3	0.9
SCG3	0.9
DECR1	0.705
DECR1	0.705
RETN	0.877
RETN	0.877
TGFB1	0.839
TGFB1	0.839
EPOR	0.768
EPOR	0.768
PON1	0.708
PON1	0.708
HGF	0.831
HGF	0.831
LAMB1	0.91
LAMB1	0.91
NAMPT	0.869
NAMPT	0.869
SERPINE1	0.815
SERPINE1	0.815
MPO	0.852
MPO	0.852
CSF3	0.921
CSF3	0.921
CCL2	0.982
CCL2	0.982
COL1A1	0.741
COL1A1	0.741
CD38	0.795
CD38	0.795
CXCL6	0.747
CXCL6	0.747
NFKB1	0.963
NFKB1	0.963
IL2	0.959
IL2	0.959
WFS1	0.918
WFS1	0.918
CCND1	0.813
CCND1	0.813
IL10RA	0.831
IL10RA	0.831
KITLG	0.768
KITLG	0.768
CD69	0.676
CD69	0.676
IL23A	0.685
IL23A	0.685
IFNG	0.939
IFNG	0.939
GAPDH	0.803
GAPDH	0.803
MAPK14	0.835
MAPK14	0.835
HBEGF	0.741
HBEGF	0.741
IL4	0.996
IL4	0.996
IL5	0.893
IL5	0.893
APOB	0.957
APOB	0.957
EVA1A	0.903
EVA1A	0.903
IGFBP5	0.93
IGFBP5	0.93
PROC	0.92
PROC	0.92
SELL	0.704
SELL	0.704
APOA1	0.971
APOA1	0.971
TTR	0.723
TTR	0.723
FGF23	0.963
FGF23	0.963
CAT	0.735
CAT	0.735
FLT3	0.674
FLT3	0.674
AHR	0.777
AHR	0.777
IL9R	0.687
IL9R	0.687
IRF1	0.787
IRF1	0.787
BMP4	0.945
BMP4	0.945
C3	0.958
C3	0.958
CCR7	0.803
CCR7	0.803
LIF	0.801
LIF	0.801
VGF	0.91
VGF	0.91
PIAS1	0.923
PIAS1	0.923
CD68	0.777
CD68	0.777
APOE	0.969
APOE	0.969
BMP15	0.902
BMP15	0.902
EPO	0.833
EPO	0.833
GDF15	0.719
GDF15	0.719
HRC	0.916
HRC	0.916
PTPRE	0.901
PTPRE	0.901
JAG1	0.68
JAG1	0.68
CRP	0.97
CRP	0.97
CHI3L1	0.719
CHI3L1	0.719
KRAS	0.705
KRAS	0.705
FABP4	0.712
FABP4	0.712
ZCCHC11	0.69
ZCCHC11	0.69
PDGFRA	0.705
PDGFRA	0.705
LAMC1	0.906
LAMC1	0.906
IL36G	0.74
IL36G	0.74
IL1RN	0.824
IL1RN	0.824
IL36A	0.836
IL36A	0.836
IL36B	0.746
IL36B	0.746
TLR2	0.944
TLR2	0.944
MMP13	0.808
MMP13	0.808
ADAM10	0.941
ADAM10	0.941
LRPPRC	0.9
LRPPRC	0.9
CDH1	0.788
CDH1	0.788
PDGFRB	0.789
PDGFRB	0.789
ANAPC5	0.903
ANAPC5	0.903
SERPINA10	0.902
SERPINA10	0.902
CD33	0.723
CD33	0.723
IL12RB2	0.741
IL12RB2	0.741
MAP2K2	0.923
MAP2K2	0.923
GAB1	0.911
GAB1	0.911
MAPK3	0.976
MAPK3	0.976
A1BG	0.918
A1BG	0.918
NOX4	0.697
NOX4	0.697
IL37	0.762
IL37	0.762
IL1A	0.946
IL1A	0.946
IL1B	0.984
IL1B	0.984
IL27RA	0.813
IL27RA	0.813
LIFR	0.83
LIFR	0.83
APLP2	0.902
APLP2	0.902
SELP	0.716
SELP	0.716
IL7	0.882
IL7	0.882
CBL	0.917
CBL	0.917
CD80	0.816
CD80	0.816
IL21	0.865
IL21	0.865
FGF2	0.857
FGF2	0.857
IL11	0.887
IL11	0.887
CP	0.949
CP	0.949
WNT5A	0.743
WNT5A	0.743
STAT3	0.997
STAT3	0.997
ICAM1	0.953
ICAM1	0.953
MGAT4A	0.9
MGAT4A	0.9
KNG1	0.974
KNG1	0.974
VCAN	0.94
VCAN	0.94
STC2	0.91
STC2	0.91
TNC	0.923
TNC	0.923
EGF	0.844
EGF	0.844
ITIH4	0.708
ITIH4	0.708
FGF7	0.722
FGF7	0.722
MFGE8	0.935
MFGE8	0.935
CDH2	0.945
CDH2	0.945
TP53	0.867
TP53	0.867
ERBB2	0.972
ERBB2	0.972
IGFBP4	0.928
IGFBP4	0.928
IFNAR1	0.824
IFNAR1	0.824
IL22RA1	0.784
IL22RA1	0.784
REN	0.797
REN	0.797
OSMR	0.814
OSMR	0.814
IL9	0.767
IL9	0.767
EGFR	0.921
EGFR	0.921
IGFBP1	0.969
IGFBP1	0.969
CRH	0.743
CRH	0.743
IFNA1	0.816
IFNA1	0.816
NOTCH1	0.832
NOTCH1	0.832
MMP10	0.753
MMP10	0.753
CTF1	0.802
CTF1	0.802
PRSS23	0.909
PRSS23	0.909
IL18	0.872
IL18	0.872
PTH	0.84
PTH	0.84
APP	0.957
APP	0.957
PPARG	0.812
PPARG	0.812
IL10RB	0.792
IL10RB	0.792
IFNGR2	0.739
IFNGR2	0.739
ACE	0.695
ACE	0.695
CCR2	0.704
CCR2	0.704
CCR5	0.811
CCR5	0.811
STAT5B	0.834
STAT5B	0.834
CXCL16	0.69
CXCL16	0.69
VCAM1	0.896
VCAM1	0.896
REL	0.801
REL	0.801
MITF	0.951
MITF	0.951
FSTL1	0.97
FSTL1	0.97
IGFBP7	0.934
IGFBP7	0.934
CXCR1	0.728
CXCR1	0.728
ALB	0.983
ALB	0.983
PTX3	0.778
PTX3	0.778
IL17RC	0.709
IL17RC	0.709
CXCL3	0.793
CXCL3	0.793
CXCL5	0.837
CXCL5	0.837
PPBP	0.774
PPBP	0.774
MFI2	0.934
MFI2	0.934
CAMP	0.769
CAMP	0.769
SHISA5	0.9
SHISA5	0.9
ANXA5	0.682
ANXA5	0.682
IL15	0.883
IL15	0.883
TLR3	0.902
TLR3	0.902
IL3	0.86
IL3	0.86
CSF2	0.959
CSF2	0.959
IL22RA2	0.7
IL22RA2	0.7
TNFRSF11B	0.715
TNFRSF11B	0.715
NOS3	0.8
NOS3	0.8
HSP90B1	0.961
HSP90B1	0.961
MMP3	0.766
MMP3	0.766
STAT6	0.981
STAT6	0.981
NOD2	0.679
NOD2	0.679
PRL	0.733
PRL	0.733
CCL11	0.808
CCL11	0.808
MAP2K1	0.954
MAP2K1	0.954
BCL2L1	0.8
BCL2L1	0.8
CLEC7A	0.675
CLEC7A	0.675
IGF1	0.862
IGF1	0.862
IL17D	0.685
IL17D	0.685
PCSK9	0.929
PCSK9	0.929
UBE2E1	0.906
UBE2E1	0.906
CTLA4	0.791
CTLA4	0.791
SCG2	0.908
SCG2	0.908
ADORA2B	0.707
ADORA2B	0.707
IRS1	0.803
IRS1	0.803
IL13	0.988
IL13	0.988
CEBPB	0.983
CEBPB	0.983
CXCL10	0.884
CXCL10	0.884
IL7R	0.889
IL7R	0.889
FOS	0.982
FOS	0.982
FGA	0.921
FGA	0.921
CXCL8	0.985
CXCL8	0.985
CXCL11	0.687
CXCL11	0.687
SDC2	0.906
SDC2	0.906
MMP14	0.68
MMP14	0.68
F2	0.724
F2	0.724
TLR10	0.815
TLR10	0.815
PLG	0.704
PLG	0.704
CD34	0.727
CD34	0.727
FOSL1	0.68
FOSL1	0.68
CASP3	0.771
CASP3	0.771
EMR1	0.692
EMR1	0.692
TLR8	0.792
TLR8	0.792
LEP	0.943
LEP	0.943
SPHK1	0.69
SPHK1	0.69
AMBN	0.9
AMBN	0.9
ANAPC2	0.9
ANAPC2	0.9
KLK3	0.732
KLK3	0.732
IL20RA	0.693
IL20RA	0.693
STAT2	0.686
STAT2	0.686
APOL1	0.918
APOL1	0.918
SLC2A4	0.766
SLC2A4	0.766
IL17RA	0.674
IL17RA	0.674
IL23R	0.922
IL23R	0.922
FAM20C	0.935
FAM20C	0.935
MMP1	0.836
MMP1	0.836
A2M	0.706
A2M	0.706
PENK	0.913
PENK	0.913
CD28	0.773
CD28	0.773
FBN1	0.923
FBN1	0.923
RORC	0.751
RORC	0.751
MAF	0.719
MAF	0.719
NOS2	0.741
NOS2	0.741
CSF1	0.976
CSF1	0.976
P4HB	0.926
P4HB	0.926
IFNLR1	0.676
IFNLR1	0.676
IL3RA	0.796
IL3RA	0.796
IL20RB	0.684
IL20RB	0.684
SOCS1	0.813
SOCS1	0.813
TBK1	0.729
TBK1	0.729
SOCS3	0.992
SOCS3	0.992
LEPR	0.836
LEPR	0.836
SELE	0.807
SELE	0.807
GAS6	0.939
GAS6	0.939
CD86	0.816
CD86	0.816
F3	0.807
F3	0.807
HSP90AA1	0.709
HSP90AA1	0.709
FGG	0.918
FGG	0.918
MEN1	0.907
MEN1	0.907
NLRP3	0.838
NLRP3	0.838
IL17F	0.749
IL17F	0.749
PNPLA2	0.94
PNPLA2	0.94
IL21R	0.799
IL21R	0.799
ANAPC1	0.9
ANAPC1	0.9
MIA3	0.917
MIA3	0.917
DMP1	0.903
DMP1	0.903
PTPN11	0.954
PTPN11	0.954
AMTN	0.9
AMTN	0.9
STAT5A	0.835
STAT5A	0.835
CD5	0.706
CD5	0.706
IL19	0.725
IL19	0.725
JAK1	0.968
JAK1	0.968
IFNAR2	0.781
IFNAR2	0.781
CDH5	0.678
CDH5	0.678
IL17A	0.971
IL17A	0.971
MBTPS1	0.918
MBTPS1	0.918
ATF3	0.797
ATF3	0.797
HMGB1	0.838
HMGB1	0.838
FN1	0.971
FN1	0.971
C5AR1	0.734
C5AR1	0.734
HP	0.799
HP	0.799
UBE2C	0.907
UBE2C	0.907
IL27	0.722
IL27	0.722
ARG1	0.707
ARG1	0.707
ANAPC11	0.9
ANAPC11	0.9
CX3CR1	0.792
CX3CR1	0.792
ITIH2	0.901
ITIH2	0.901
CCL20	0.873
CCL20	0.873
CD163	0.815
CD163	0.815
DNMT1	0.735
DNMT1	0.735
CDC16	0.9
CDC16	0.9
TLR9	0.905
TLR9	0.905
STAT1	0.983
STAT1	0.983
MTOR	0.811
MTOR	0.811
CXCL9	0.754
CXCL9	0.754
TLR1	0.801
TLR1	0.801
GAB2	0.915
GAB2	0.915
CNTF	0.825
CNTF	0.825
AGT	0.834
AGT	0.834
ADORA1	0.694
ADORA1	0.694
VIP	0.699
VIP	0.699
PTGS2	0.945
PTGS2	0.945
QSOX1	0.906
QSOX1	0.906
SERPINC1	0.973
SERPINC1	0.973
IFNGR1	0.783
IFNGR1	0.783
F5	0.914
F5	0.914
CTGF	0.807
CTGF	0.807
APOA2	0.926
APOA2	0.926
ADAMTS4	0.681
ADAMTS4	0.681
IL6R	0.999
IL6R	0.999
MCL1	0.825
MCL1	0.825
PRDM1	0.691
PRDM1	0.691
NGF	0.695
NGF	0.695
IRAK1	0.681
IRAK1	0.681
LMO4	0.9
LMO4	0.9
CD40LG	0.741
CD40LG	0.741
JUN	0.984
JUN	0.984
IL13RA1	0.718
IL13RA1	0.718
IL13RA2	0.679
IL13RA2	0.679
CHRDL1	0.905
CHRDL1	0.905
CD40	0.901
CD40	0.901
MMP9	0.923
MMP9	0.923
MPL	0.766
MPL	0.766
LCN2	0.676
LCN2	0.676
ZC3H12A	0.745
ZC3H12A	0.745
CSF3R	0.772
CSF3R	0.772
SRC	0.793
SRC	0.793
UBE2D1	0.914
UBE2D1	0.914
TLR4	0.959
TLR4	0.959
IL2RG	0.744
IL2RG	0.744
CDC26	0.9
CDC26	0.9
AR	0.787
AR	0.787
AGER	0.78
AGER	0.78
EHMT2	0.916
EHMT2	0.916
HSPA1A	0.713
HSPA1A	0.713
TNFSF13B	0.798
TNFSF13B	0.798
AIF1	0.673
AIF1	0.673
FOXP3	0.95
FOXP3	0.95
TNFRSF1B	0.856
TNFRSF1B	0.856
CKAP4	0.9
CKAP4	0.9
CCL7	0.807
CCL7	0.807
CYBB	0.771
CYBB	0.771
BMP2	0.722
BMP2	0.722
CHGB	0.903
CHGB	0.903
CNTFR	0.749
CNTFR	0.749
CD83	0.687
CD83	0.687
GATA3	0.801
GATA3	0.801
EDN1	0.859
EDN1	0.859
FOXO1	0.954
FOXO1	0.954
DDX58	0.676
DDX58	0.676
IL2RA	0.921
IL2RA	0.921
IFNB1	0.84
IFNB1	0.84
TLR7	0.84
TLR7	0.84
AMELX	0.906
AMELX	0.906
IGFBP3	0.953
IGFBP3	0.953
SDC1	0.778
SDC1	0.778
IL6ST	0.997
IL6ST	0.997
IL33	0.832
IL33	0.832
CD274	0.719
CD274	0.719
JAK2	0.975
JAK2	0.975
SERPINB5	0.718
SERPINB5	0.718
MSLN	0.932
MSLN	0.932
AQP4	0.697
AQP4	0.697
GOLM1	0.91
GOLM1	0.91
IL24	0.705
IL24	0.705
STAT4	0.797
STAT4	0.797
GRB2	0.939
GRB2	0.939
PIAS3	0.939
PIAS3	0.939
IL1F10	0.751
IL1F10	0.751
IL36RN	0.779
IL36RN	0.779
GPC3	0.926
GPC3	0.926
CDC23	0.901
CDC23	0.901
GPT	0.733
GPT	0.733
SPP1	0.978
SPP1	0.978
FZR1	0.9
FZR1	0.9
KTN1	0.9
KTN1	0.9
SOCS4	0.713
SOCS4	0.713
MAPK8	0.885
MAPK8	0.885
AREG	0.716
AREG	0.716
CXCL1	0.974
CXCL1	0.974
IL4R	0.894
IL4R	0.894
AFP	0.946
AFP	0.946
CXCL12	0.839
CXCL12	0.839
ENAM	0.9
ENAM	0.9
HRH1	0.673
HRH1	0.673
INS	0.947
INS	0.947
IRF7	0.795
IRF7	0.795
CST3	0.956
CST3	0.956
TNFSF11	0.916
TNFSF11	0.916
CRLF2	0.704
CRLF2	0.704
MATN3	0.909
MATN3	0.909
CSF2RB	0.7
CSF2RB	0.7
POMC	0.818
POMC	0.818
RELA	0.983
RELA	0.983
NPY	0.709
NPY	0.709
BCL6	0.908
BCL6	0.908
CDKN1A	0.686
CDKN1A	0.686
SAA1	0.805
SAA1	0.805
PDIA6	0.903
PDIA6	0.903
